imu_t vicon_t roll pitch yaw
1.293649 1329703795.936747 -1 -1 34
1.293649 1329703795.945207 -1 -1 33
1.328011 1329703795.953152 -1 -1 33
1.328011 1329703795.961962 -1 -1 33
1.373609 1329703795.970118 -1 -1 33
1.373609 1329703795.978544 -1 -1 33
1.409904 1329703795.986904 -1 -1 33
1.409904 1329703795.995114 -1 -1 33
1.451652 1329703796.003038 -1 -1 33
1.451652 1329703796.011813 -1 -1 33
1.493359 1329703796.020090 -1 -1 33
1.493359 1329703796.028580 -1 -1 33
1.538177 1329703796.036812 -1 -1 33
1.538177 1329703796.044983 -1 -1 33
1.584586 1329703796.053644 -1 -1 34
1.584586 1329703796.061880 -1 -1 33
1.607754 1329703796.070084 -1 -1 34
1.607754 1329703796.079168 -1 -1 34
1.652683 1329703796.086882 -1 -1 34
1.652683 1329703796.095407 -1 -1 34
1.693618 1329703796.108554 -1 -1 34
1.693618 1329703796.111976 -1 -1 34
1.726236 1329703796.120040 -1 -1 34
1.726236 1329703796.128265 -1 -1 34
1.768301 1329703796.136781 -1 -1 34
1.768301 1329703796.144817 -1 -1 34
1.808322 1329703796.152833 -1 -1 34
1.808322 1329703796.161685 -1 -1 34
1.851705 1329703796.169942 -1 -1 34
1.851705 1329703796.178151 -1 -1 34
1.893003 1329703796.186550 -1 -1 34
1.893003 1329703796.194692 -1 -1 34
1.926688 1329703796.203025 -1 -1 34
1.926688 1329703796.211649 -1 -1 34
1.968250 1329703796.220045 -1 -1 34
1.968250 1329703796.228273 -1 -1 34
2.009638 1329703796.236750 -1 -1 34
2.009638 1329703796.245076 -1 -1 34
2.051315 1329703796.258277 -1 -1 34
2.051315 1329703796.272985 -1 -1 34
2.093029 1329703796.296330 -1 -1 34
2.093029 1329703796.319427 -1 -1 34
2.126352 1329703796.342630 -1 -1 34
2.126352 1329703796.366272 -1 -1 34
2.168392 1329703796.379836 -1 -1 34
2.168392 1329703796.386671 -1 -1 34
2.209751 1329703796.394939 -1 -1 34
2.209751 1329703796.403295 -1 -1 34
2.255591 1329703796.411432 -1 -1 34
2.255591 1329703796.419942 -1 -1 34
2.293177 1329703796.428727 -1 -1 34
2.293177 1329703796.437611 -1 -1 34
2.340204 1329703796.444840 -1 -1 34
2.340204 1329703796.453162 -1 -1 34
2.367829 1329703796.461291 -1 -1 34
2.367829 1329703796.469928 -1 -1 34
2.414214 1329703796.478030 -1 -1 34
2.414214 1329703796.486663 -1 -1 34
2.463102 1329703796.494734 -1 -1 34
2.463102 1329703796.503192 -1 -1 34
2.493774 1329703796.511262 -1 -1 34
2.493774 1329703796.519814 -1 -1 34
2.534000 1329703796.527821 -1 -1 34
2.534000 1329703796.543148 -1 -1 34
2.569280 1329703796.545758 -1 -1 34
2.569280 1329703796.553137 -1 -1 34
2.610079 1329703796.561368 -1 -1 34
2.650609 1329703796.569729 -1 -1 34
2.650609 1329703796.577916 -1 -1 34
2.692884 1329703796.586671 -1 -1 34
2.692884 1329703796.594557 -1 -1 34
2.733691 1329703796.603333 -1 -1 34
2.733691 1329703796.611100 -1 -1 34
2.768896 1329703796.620010 -1 -1 34
2.768896 1329703796.627906 -1 -1 34
2.808306 1329703796.636690 -1 -1 34
2.808306 1329703796.658794 -1 -1 34
2.850071 1329703796.661619 -1 -1 34
2.850071 1329703796.669576 -1 -1 34
2.892843 1329703796.678174 -1 -1 34
2.892843 1329703796.685971 -1 -1 34
2.933497 1329703796.694671 -1 -1 34
2.933497 1329703796.703168 -1 -1 34
2.976616 1329703796.711239 -1 -1 34
2.976616 1329703796.719464 -1 -1 34
3.008063 1329703796.727838 -1 -1 34
3.008063 1329703796.736056 -1 -1 34
3.049905 1329703796.744576 -1 -1 34
3.049905 1329703796.752874 -1 -1 34
3.091691 1329703796.771997 -1 -1 34
3.091691 1329703796.786237 -1 -1 34
3.134623 1329703796.794380 -1 -1 34
3.134623 1329703796.802878 -1 -1 34
3.190255 1329703796.811097 -1 -1 34
3.190255 1329703796.819532 -1 -1 34
3.207945 1329703796.827989 -1 -1 34
3.207945 1329703796.835854 -1 -1 34
3.249484 1329703796.844556 -1 -1 34
3.249484 1329703796.852568 -1 -1 34
3.298998 1329703796.861188 -1 -1 34
3.298998 1329703796.869753 -1 -1 34
3.332840 1329703796.882228 -1 -1 34
3.332840 1329703796.888242 -1 -1 34
3.374604 1329703796.900879 -1 -1 34
3.374604 1329703796.903319 -1 -1 34
3.407656 1329703796.910887 -1 -1 34
3.407656 1329703796.921038 -1 -1 34
3.450130 1329703796.927669 -1 -1 34
3.450130 1329703796.936080 -1 -1 34
3.490781 1329703796.944662 -1 -1 34
3.490781 1329703796.952611 -1 -1 34
3.532997 1329703796.961461 -1 -1 34
3.532997 1329703796.969316 -1 -1 34
3.574267 1329703796.978284 -1 -1 34
3.574267 1329703796.990430 -1 -1 34
3.607354 1329703796.994121 -1 -1 34
3.607354 1329703797.002616 -1 -1 34
3.648968 1329703797.012909 -1 -1 34
3.648968 1329703797.027927 -1 -1 34
3.690472 1329703797.042719 -1 -1 34
3.690472 1329703797.074970 -1 -1 34
3.732173 1329703797.086356 -1 -1 34
3.732173 1329703797.094526 -1 -1 34
3.773915 1329703797.102693 -1 -1 34
3.773915 1329703797.110845 -1 -1 34
3.807340 1329703797.121771 -1 -1 34
3.807340 1329703797.136538 -1 -1 34
3.848407 1329703797.149117 -1 -1 34
3.848407 1329703797.154465 -1 -1 34
3.890564 1329703797.161190 -1 -1 34
3.890564 1329703797.169216 -1 -1 34
3.931831 1329703797.177676 -1 -1 34
3.931831 1329703797.197936 -1 -1 34
3.973456 1329703797.202726 -1 -1 34
3.973456 1329703797.211008 -1 -1 34
4.006995 1329703797.219267 -1 -1 34
4.006995 1329703797.228151 -1 -1 34
4.048359 1329703797.236003 -1 -1 34
4.048359 1329703797.244279 -1 -1 34
4.086382 1329703797.252358 -1 -1 34
4.086382 1329703797.260732 -1 -1 34
4.128430 1329703797.268959 -1 -1 34
4.128430 1329703797.277383 -1 -1 34
4.173636 1329703797.285965 -1 -1 34
4.173636 1329703797.293945 -1 -1 34
4.206377 1329703797.304247 -1 -1 34
4.206377 1329703797.310830 -1 -1 34
4.248430 1329703797.318968 -1 -1 34
4.248430 1329703797.326929 -1 -1 34
4.290062 1329703797.335741 -1 -1 34
4.290062 1329703797.344966 -1 -1 34
4.331310 1329703797.352873 -1 -1 34
4.331310 1329703797.360537 -1 -1 34
4.373239 1329703797.368748 -1 -1 34
4.373239 1329703797.377831 -1 -1 34
4.406222 1329703797.385661 -1 -1 34
4.406222 1329703797.394256 -1 -1 34
4.448167 1329703797.403365 -1 -1 34
4.448167 1329703797.410783 -1 -1 34
4.489517 1329703797.418452 -1 -1 34
4.489517 1329703797.427777 -1 -1 34
4.531116 1329703797.435178 -1 -1 34
4.531116 1329703797.444253 -1 -1 34
4.573070 1329703797.451742 -1 -1 34
4.573070 1329703797.460036 -1 -1 34
4.606342 1329703797.468605 -1 -1 34
4.606342 1329703797.476883 -1 -1 34
4.648178 1329703797.485149 -1 -1 34
4.648178 1329703797.494301 -1 -1 34
4.689544 1329703797.503758 -1 -1 34
4.689544 1329703797.509940 -1 -1 34
4.731371 1329703797.518399 -1 -1 34
4.731371 1329703797.526445 -1 -1 34
4.772752 1329703797.534954 -1 -1 34
4.772752 1329703797.543186 -1 -1 34
4.814133 1329703797.556133 -1 -1 34
4.814133 1329703797.561509 -1 -1 34
4.847394 1329703797.568134 -1 -1 34
4.847394 1329703797.576613 -1 -1 34
4.889484 1329703797.584931 -1 -1 34
4.889484 1329703797.593302 -1 -1 34
4.931237 1329703797.601217 -1 -1 34
4.931237 1329703797.611356 -1 -1 34
4.972680 1329703797.618085 -1 -1 34
4.972680 1329703797.626732 -1 -1 34
5.014040 1329703797.634732 -1 -1 34
5.014040 1329703797.643314 -1 -1 34
5.047390 1329703797.651401 -1 -1 34
5.047390 1329703797.659881 -1 -1 34
5.088720 1329703797.668441 -1 -1 34
5.088720 1329703797.676663 -1 -1 34
5.130445 1329703797.684813 -1 -1 34
5.130445 1329703797.693189 -1 -1 34
5.172826 1329703797.701165 -1 -1 34
5.172826 1329703797.711516 -1 -1 34
5.213992 1329703797.718232 -1 -1 34
5.213992 1329703797.726728 -1 -1 34
5.246923 1329703797.735024 -1 -1 34
5.246923 1329703797.743014 -1 -1 34
5.288898 1329703797.751185 -1 -1 34
5.288898 1329703797.760774 -1 -1 34
5.330308 1329703797.768487 -1 -1 34
5.330308 1329703797.776626 -1 0 34
5.372008 1329703797.784880 0 0 34
5.372008 1329703797.793129 0 0 34
5.413813 1329703797.801075 0 1 34
5.413813 1329703797.809682 0 1 34
5.448285 1329703797.818064 0 2 35
5.448285 1329703797.826603 0 3 35
5.488336 1329703797.834692 0 4 35
5.488336 1329703797.842978 0 5 35
5.529906 1329703797.850966 1 6 35
5.529906 1329703797.869572 1 6 35
5.572137 1329703797.876241 1 6 35
