vicon_t u v w x y z
1329949426.134240 3.226400 -0.130944 -0.537627 868.131775 405.796478 1171.236084
1329949426.143040 3.241088 -0.124994 -0.538802 866.946716 408.000702 1175.201660
1329949426.151394 3.255757 -0.119044 -0.539179 865.826416 409.981201 1179.234375
1329949426.159670 3.269207 -0.113432 -0.539451 864.818665 411.716675 1183.275146
1329949426.168229 3.282940 -0.108404 -0.537882 863.926941 413.244171 1187.312256
1329949426.176276 3.296484 -0.104150 -0.535834 863.123840 414.563110 1191.412598
1329949426.184190 3.308023 -0.100351 -0.534782 862.423645 415.674408 1195.558594
1329949426.192789 3.317787 -0.096604 -0.535670 861.809326 416.557068 1199.760132
1329949426.206476 3.323318 -0.092360 -0.541378 861.269104 417.232880 1204.039673
1329949426.209601 3.331395 -0.090169 -0.542388 860.814636 417.697083 1208.275024
1329949426.217870 3.338914 -0.088498 -0.543734 860.393433 417.906769 1212.573120
1329949426.228034 3.348791 -0.088070 -0.540979 860.070923 417.904419 1216.857422
1329949426.234256 3.360629 -0.088738 -0.534958 859.800293 417.710449 1221.072510
1329949426.244769 3.371428 -0.089251 -0.529899 859.618896 417.305481 1225.344849
1329949426.251215 3.383851 -0.090566 -0.522276 859.514893 416.717896 1229.538574
1329949426.259580 3.396858 -0.091879 -0.513742 859.516602 415.945038 1233.726318
1329949426.268170 3.408781 -0.092117 -0.506913 859.581299 414.981598 1237.916382
1329949426.276103 3.419597 -0.090985 -0.501836 859.761292 413.824066 1242.049927
1329949426.283888 3.429935 -0.091414 -0.497249 859.955139 412.449982 1246.194336
1329949426.301761 3.441401 -0.092203 -0.491013 860.206543 410.852814 1250.251465
1329949426.314985 3.463474 -0.095498 -0.480759 860.828369 407.087067 1258.229980
1329949426.317734 3.475219 -0.098162 -0.475475 861.192627 404.914093 1262.136475
1329949426.326098 3.486569 -0.101258 -0.471555 861.618896 402.527161 1265.991699
1329949426.334333 3.498990 -0.104933 -0.466532 862.044922 399.939026 1269.702026
