imu_t vicon_t roll pitch yaw
9.409585 1329949374.461425 -2 3 -21
9.445120 1329949374.469659 -1 3 -21
9.445120 1329949374.477750 -1 3 -20
9.486872 1329949374.485952 -1 4 -19
9.486872 1329949374.494497 -1 4 -19
9.520220 1329949374.503181 0 4 -18
9.520220 1329949374.511511 0 5 -17
9.562046 1329949374.519547 0 5 -17
9.562046 1329949374.527863 0 5 -16
9.602935 1329949374.536072 -1 5 -16
9.602935 1329949374.544430 -1 5 -15
9.645308 1329949374.553168 -1 5 -15
9.645308 1329949374.561302 -1 5 -15
9.686778 1329949374.569492 -1 5 -14
9.686778 1329949374.577713 -1 5 -14
9.720314 1329949374.586011 -1 5 -13
9.720314 1329949374.594308 -1 4 -13
9.768763 1329949374.603052 -1 4 -13
9.768763 1329949374.611220 -1 4 -12
9.802997 1329949374.619282 -1 5 -12
9.802997 1329949374.627840 -1 5 -12
9.844752 1329949374.636027 -1 5 -11
9.844752 1329949374.644211 -1 5 -11
9.886096 1329949374.652814 -1 5 -11
9.886096 1329949374.661249 -1 5 -10
9.919511 1329949374.669379 -1 5 -10
9.919511 1329949374.679751 -1 5 -10
9.961296 1329949374.685983 -1 5 -10
9.961296 1329949374.694398 -1 5 -10
10.002662 1329949374.702838 -1 5 -10
10.002662 1329949374.711441 -1 5 -9
10.044366 1329949374.719231 -1 5 -9
10.044366 1329949374.731941 -1 5 -9
10.084572 1329949374.735927 -1 5 -9
10.084572 1329949374.744204 -1 5 -9
10.133323 1329949374.752920 -1 5 -9
10.133323 1329949374.761339 -1 5 -9
10.161266 1329949374.769222 -1 6 -9
10.161266 1329949374.777643 -1 6 -9
10.202658 1329949374.785914 -1 6 -9
10.202658 1329949374.794266 -1 6 -9
10.252315 1329949374.803000 -1 6 -9
10.252315 1329949374.810888 -1 6 -9
10.290068 1329949374.821466 0 6 -9
10.290068 1329949374.827499 0 6 -8
10.327438 1329949374.848314 0 6 -9
10.327438 1329949374.862258 0 6 -9
10.360752 1329949374.869714 0 6 -9
10.360752 1329949374.877692 0 6 -9
10.415099 1329949374.886104 0 7 -9
10.415099 1329949374.894267 0 7 -9
10.443908 1329949374.903073 0 7 -9
10.443908 1329949374.911094 0 7 -9
10.485728 1329949374.919375 0 7 -9
10.485728 1329949374.927992 0 7 -9
