vicon_t u v w x y z
1329704141.680301 0.516045 0.626940 1.544098 920.347351 -60.502907 956.338196
1329704141.688726 0.511904 0.627202 1.546348 920.534424 -59.709068 956.978455
1329704141.697351 0.508235 0.627269 1.548496 920.752197 -58.937798 957.651978
1329704141.718408 0.504861 0.627205 1.550252 920.994385 -58.225426 958.324585
1329704141.722395 0.498256 0.626486 1.554284 921.502747 -56.877541 959.686951
1329704141.730495 0.494606 0.626208 1.556017 921.748474 -56.292656 960.280579
1329704141.738586 0.490593 0.625783 1.558288 921.975342 -55.735527 960.836914
1329704141.747498 0.487766 0.624452 1.559899 922.204163 -55.217247 961.307861
1329704141.755509 0.485635 0.622298 1.561039 922.429077 -54.688622 961.690491
1329704141.763359 0.484107 0.619598 1.561849 922.626221 -54.145226 961.727722
1329704141.772177 0.482885 0.616796 1.562240 922.684937 -53.656639 962.173950
1329704141.780484 0.481604 0.614200 1.562450 922.680237 -53.188072 962.299683
1329704141.788763 0.482119 0.611341 1.561892 922.640686 -52.760948 962.371460
1329704141.797009 0.482268 0.609753 1.561192 922.509827 -52.419151 962.345764
1329704141.805539 0.482781 0.608783 1.560098 922.271240 -52.143974 962.313599
1329704141.813659 0.485630 0.607350 1.557713 921.981201 -51.896049 962.225403
1329704141.822060 0.485326 0.608985 1.556835 921.530518 -51.771751 962.250305
1329704141.829974 0.487459 0.609844 1.554929 921.115784 -51.577644 961.808594
1329704141.838442 0.490229 0.610892 1.552970 920.594299 -51.440269 961.518982
1329704141.847068 0.493240 0.612171 1.551091 920.054565 -51.345604 961.175781
1329704141.855371 0.496489 0.613451 1.549827 919.417908 -51.239159 960.750061
1329704141.867350 0.500462 0.614675 1.548395 918.772156 -51.158012 960.287720
1329704141.872235 0.504507 0.615575 1.547007 918.095825 -51.094200 959.784729
1329704141.880283 0.509350 0.616461 1.545673 917.381165 -51.052528 959.258545
1329704141.888568 0.513588 0.617159 1.544373 916.646667 -51.047722 958.727478
1329704141.896857 0.518436 0.617835 1.543123 915.886597 -51.043739 958.183777
