imu_t vicon_t roll pitch yaw
5.044858 1329939830.038279 0 -1 0
5.086844 1329939830.046525 0 -1 0
5.086844 1329939830.055214 0 0 0
5.127985 1329939830.063271 0 0 0
5.127985 1329939830.071657 0 0 0
5.161503 1329939830.079604 0 0 0
5.161503 1329939830.089688 0 0 0
5.202896 1329939830.096507 0 0 0
5.202896 1329939830.116140 0 1 0
5.244791 1329939830.129633 0 1 0
5.244791 1329939830.131505 0 2 0
5.286639 1329939830.137650 0 2 0
5.286639 1329939830.146265 0 3 0
5.327878 1329939830.154772 0 3 0
5.327878 1329939830.163073 0 3 -1
5.366167 1329939830.176975 0 4 -1
5.366167 1329939830.179538 0 4 -1
5.402730 1329939830.187518 0 4 -1
5.402730 1329939830.196150 0 4 -1
5.444597 1329939830.204481 0 4 -1
5.444597 1329939830.212799 0 4 -1
5.480758 1329939830.221726 0 3 -1
5.480758 1329939830.229707 0 3 -1
5.527886 1329939830.237765 0 2 -1
5.527886 1329939830.245771 0 2 -1
5.561045 1329939830.254657 0 2 -1
5.561045 1329939830.262738 0 2 -1
5.602821 1329939830.270927 0 2 -1
5.602821 1329939830.279630 0 3 -1
5.644336 1329939830.287455 0 3 -1
5.644336 1329939830.295782 0 3 -2
5.691107 1329939830.304563 0 4 -2
5.691107 1329939830.312867 0 4 -2
5.721483 1329939830.320983 0 4 -2
5.721483 1329939830.329630 0 4 -2
5.760771 1329939830.337560 0 4 -2
5.760771 1329939830.346005 0 4 -2
5.800405 1329939830.354336 0 3 -2
5.800405 1329939830.367901 0 3 -2
5.844668 1329939830.372557 0 3 -2
5.844668 1329939830.379403 0 2 -2
5.886203 1329939830.387416 0 2 -2
5.886203 1329939830.395768 0 2 -2
5.927580 1329939830.404363 0 2 -2
5.927580 1329939830.421525 0 2 -2
5.963111 1329939830.429363 0 1 -3
5.963111 1329939830.437963 0 1 -3
6.002724 1329939830.445760 0 1 -3
6.002724 1329939830.454304 0 1 -3
6.044775 1329939830.462782 -1 1 -3
6.044775 1329939830.471025 -1 1 -3
6.086206 1329939830.479498 -1 1 -3
6.086206 1329939830.487686 -1 1 -3
6.127683 1329939830.495708 -2 2 -4
6.127683 1329939830.504173 -2 2 -4
6.170236 1329939830.512814 -2 3 -4
6.170236 1329939830.521074 -2 3 -4
6.202930 1329939830.529491 -2 4 -4
6.202930 1329939830.537807 -3 4 -5
6.244928 1329939830.545903 -3 5 -5
6.244928 1329939830.554021 -3 6 -5
6.280566 1329939830.562679 -3 7 -5
6.280566 1329939830.570828 -3 8 -5
6.328624 1329939830.579501 -3 8 -5
6.328624 1329939830.587632 -3 8 -5
6.361161 1329939830.595594 -3 9 -6
6.361161 1329939830.604100 -3 9 -6
6.402776 1329939830.612701 -2 8 -5
6.402776 1329939830.627647 -2 8 -5
6.444724 1329939830.629666 -2 8 -5
6.444724 1329939830.637568 -2 8 -5
6.487111 1329939830.645638 -2 7 -4
6.487111 1329939830.654020 -2 7 -4
6.527437 1329939830.662625 -2 6 -3
6.527437 1329939830.670777 -2 6 -3
6.561088 1329939830.679263 -1 6 -3
6.561088 1329939830.687627 -1 6 -3
6.604565 1329939830.695629 -1 6 -3
6.604565 1329939830.704123 -1 6 -3
6.652391 1329939830.712713 -1 7 -2
6.652391 1329939830.721029 -1 7 -2
6.685800 1329939830.729879 -1 7 -2
6.685800 1329939830.737508 -2 7 -2
6.727529 1329939830.745554 -2 7 -2
6.727529 1329939830.753884 -2 7 -1
6.763397 1329939830.762485 -2 7 -1
6.763397 1329939830.770900 -2 7 0
6.802404 1329939830.780350 -2 7 0
6.802404 1329939830.787543 -2 7 0
6.850798 1329939830.795629 -2 7 0
6.850798 1329939830.803919 -2 7 1
6.885755 1329939830.812277 -3 7 1
6.885755 1329939830.820899 -3 6 1
6.934044 1329939830.829072 -3 6 2
6.934044 1329939830.837434 -3 5 2
6.960214 1329939830.845511 -3 4 2
6.960214 1329939830.853679 -3 3 3
7.001831 1329939830.862353 -2 2 3
7.001831 1329939830.870679 -2 1 3
7.042869 1329939830.879139 -3 0 3
7.042869 1329939830.888673 -3 -1 4
7.089587 1329939830.895482 -4 -3 4
7.089587 1329939830.903896 -4 -4 4
7.135521 1329939830.912444 -5 -6 3
7.135521 1329939830.920827 -5 -7 3
7.159949 1329939830.929007 -6 -9 3
7.159949 1329939830.946110 -6 -10 3
7.215454 1329939830.958649 -7 -12 3
7.215454 1329939830.961902 -7 -14 2
7.242792 1329939830.970667 -8 -15 2
7.242792 1329939830.979038 -8 -17 1
7.284209 1329939830.987170 -8 -19 1
7.284209 1329939830.995744 -8 -20 1
7.325623 1329939831.004307 -8 -22 0
7.325623 1329939831.011949 -8 -23 0
7.366604 1329939831.020576 -7 -24 0
7.366604 1329939831.028835 -7 -25 -1
7.400015 1329939831.037232 -7 -26 -2
7.400015 1329939831.045543 -6 -27 -3
7.441503 1329939831.058892 -6 -28 -4
7.441503 1329939831.061896 -5 -28 -4
7.481937 1329939831.070612 -5 -29 -6
7.481937 1329939831.079030 -5 -29 -7
7.524697 1329939831.087236 -5 -30 -8
7.524697 1329939831.095781 -5 -30 -9
7.567914 1329939831.104044 -5 -30 -10
7.567914 1329939831.112170 -5 -31 -11
7.599578 1329939831.120381 -4 -31 -12
7.599578 1329939831.128967 -4 -32 -13
7.641351 1329939831.137194 -4 -32 -14
7.641351 1329939831.145621 -4 -32 -16
7.687172 1329939831.153830 -4 -33 -17
7.687172 1329939831.162103 -4 -33 -18
7.724591 1329939831.170292 -3 -33 -20
7.724591 1329939831.179029 -3 -33 -21
7.765956 1329939831.187149 -2 -33 -23
7.765956 1329939831.195643 -2 -33 -24
7.801953 1329939831.203732 -2 -33 -26
7.801953 1329939831.217706 -1 -32 -27
7.841478 1329939831.220071 0 -31 -29
7.841478 1329939831.228930 0 -31 -30
7.883121 1329939831.237221 0 -30 -31
7.883121 1329939831.245276 0 -29 -32
7.927475 1329939831.253932 1 -28 -33
7.927475 1329939831.261928 1 -26 -34
7.959278 1329939831.270196 1 -25 -35
7.959278 1329939831.278913 2 -23 -36
8.000998 1329939831.287036 2 -22 -37
8.000998 1329939831.295474 2 -20 -37
8.044104 1329939831.303695 2 -19 -38
8.044104 1329939831.311915 2 -17 -38
8.085369 1329939831.320158 2 -16 -39
8.085369 1329939831.329021 2 -14 -39
8.119357 1329939831.337173 2 -13 -39
8.119357 1329939831.345510 2 -11 -40
8.159835 1329939831.356856 2 -10 -40
8.159835 1329939831.371320 2 -8 -40
8.202249 1329939831.383197 2 -6 -40
8.202249 1329939831.388413 2 -5 -40
8.244190 1329939831.395407 2 -3 -40
8.244190 1329939831.403787 2 -2 -40
8.285451 1329939831.411975 3 0 -40
8.285451 1329939831.420139 3 0 -39
