vicon_t u v w x y z
1329939884.494422 -2.089610 2.443284 0.139513 965.494873 194.674759 1229.034546
1329939884.502432 -2.091031 2.442283 0.138302 965.552002 195.379333 1229.160522
1329939884.510887 -2.092394 2.441429 0.137004 965.627136 196.106400 1229.251709
1329939884.519009 -2.094033 2.440707 0.135636 965.707336 196.827484 1229.351318
1329939884.527288 -2.095502 2.440329 0.134245 965.750671 197.573120 1229.414673
1329939884.554708 -2.097072 2.439983 0.132944 965.836243 198.293701 1229.458984
1329939884.569428 -2.098422 2.439758 0.132205 965.897339 198.999908 1229.477173
1329939884.577395 -2.102220 2.438496 0.132941 966.438416 201.341797 1229.593262
1329939884.586052 -2.102997 2.437951 0.134372 966.433472 201.952545 1229.451416
1329939884.594308 -2.103652 2.437365 0.135614 966.569458 202.490021 1229.483154
1329939884.602070 -2.104391 2.436841 0.137097 966.673035 202.997681 1229.544800
1329939884.610915 -2.105151 2.436299 0.138400 966.769104 203.504578 1229.631592
1329939884.618943 -2.105895 2.435682 0.139346 966.844971 203.991791 1229.731567
1329939884.627130 -2.106339 2.435114 0.140030 966.910706 204.469452 1229.838135
1329939884.635742 -2.106889 2.434464 0.140318 966.984863 204.908539 1229.980713
1329939884.644188 -2.107018 2.433879 0.140500 967.044617 205.335754 1230.125488
1329939884.652439 -2.107335 2.433022 0.140258 967.147095 205.708633 1230.307129
1329939884.661170 -2.107468 2.432184 0.139900 967.199585 206.093109 1230.483276
1329939884.668847 -2.107650 2.431374 0.139163 967.290344 206.448059 1230.714355
1329939884.677118 -2.107862 2.430556 0.138391 967.384155 206.790375 1230.915894
1329939884.685817 -2.108118 2.429683 0.137391 967.492737 207.137634 1231.134033
1329939884.694242 -2.108424 2.428905 0.136259 967.598877 207.476166 1231.356079
1329939884.702099 -2.108805 2.428253 0.135069 967.703308 207.828674 1231.560303
1329939884.714126 -2.109065 2.427926 0.133759 967.796143 208.186584 1231.777832
1329939884.719784 -2.109391 2.427611 0.132470 967.924866 208.515747 1231.959717
1329939884.727224 -2.109741 2.427537 0.131120 968.043701 208.858429 1232.153931
1329939884.735730 -2.110031 2.427672 0.129739 968.176270 209.180756 1232.312378
1329939884.744287 -2.110539 2.427750 0.128617 968.313232 209.482849 1232.461670
