imu_t vicon_t accel_x accel_y accel_z gyro_x gyro_y gyro_z
20.009753 1329703804.346310 509 498 605 376 382 365
20.051380 1329703804.354585 511 498 606 373 380 365
20.051380 1329703804.362633 510 499 607 371 380 365
20.092847 1329703804.381591 512 498 607 371 373 366
20.092847 1329703804.389088 512 499 607 372 370 365
20.127026 1329703804.396205 512 496 607 372 368 365
20.127026 1329703804.404410 511 497 608 371 368 367
20.170239 1329703804.412872 510 500 606 372 373 369
20.170239 1329703804.421333 509 499 606 373 377 368
20.209376 1329703804.431890 510 499 604 372 378 369
20.209376 1329703804.437315 512 498 605 371 378 370
20.251493 1329703804.445943 512 498 604 372 374 370
20.251493 1329703804.454471 512 501 604 375 373 369
20.293085 1329703804.462750 513 500 604 376 374 368
20.293085 1329703804.470966 512 498 605 374 375 367
20.334438 1329703804.479604 510 497 604 375 374 369
20.334438 1329703804.487738 510 497 603 378 375 371
20.366881 1329703804.495830 510 498 602 377 377 372
20.366881 1329703804.504438 511 498 603 376 379 371
20.409215 1329703804.512646 509 499 603 373 380 371
20.409215 1329703804.520567 508 499 603 372 382 370
20.451012 1329703804.529279 508 498 604 372 385 371
20.451012 1329703804.537451 508 498 606 372 388 371
20.492577 1329703804.546065 507 499 606 373 388 372
20.492577 1329703804.554334 507 498 607 374 386 371
20.527735 1329703804.562548 506 500 609 375 384 373
20.527735 1329703804.570395 506 501 609 374 384 373
20.575065 1329703804.579370 503 499 610 373 383 370
20.575065 1329703804.587595 502 498 610 374 381 367
20.609180 1329703804.595933 500 498 611 372 383 367
20.609180 1329703804.604389 497 499 613 370 384 368
20.651229 1329703804.612710 495 500 614 368 382 368
20.651229 1329703804.620630 494 502 614 368 378 368
20.692699 1329703804.629295 495 504 613 364 378 366
20.692699 1329703804.637377 495 501 614 359 380 361
20.733055 1329703804.645459 493 501 616 357 380 360
20.733055 1329703804.654299 491 502 616 359 373 361
20.767823 1329703804.662541 493 500 614 360 365 362
20.767823 1329703804.670759 495 499 615 365 368 365
20.808867 1329703804.693210 496 504 616 375 370 367
20.808867 1329703804.696135 496 507 615 388 361 368
20.850745 1329703804.704171 496 504 611 393 355 367
20.850745 1329703804.712591 497 501 611 384 360 366
20.900873 1329703804.720976 498 503 611 364 367 367
20.900873 1329703804.728867 502 504 610 349 363 369
20.933893 1329703804.737404 508 504 610 351 355 371
20.933893 1329703804.745550 512 505 609 356 358 369
20.967324 1329703804.754179 512 507 607 355 358 365
20.967324 1329703804.762402 514 509 602 353 352 362
21.008423 1329703804.770646 516 508 599 350 351 355
21.008423 1329703804.778499 525 508 598 339 358 352
21.050446 1329703804.787776 529 507 599 319 369 349
21.050446 1329703804.795392 529 511 598 300 372 346
21.090308 1329703804.804085 535 518 594 282 373 339
21.090308 1329703804.812264 538 519 594 256 374 334
21.133112 1329703804.820773 535 519 595 227 378 332
21.133112 1329703804.828384 538 518 594 199 380 331
21.166824 1329703804.837549 536 520 592 175 377 337
21.166824 1329703804.845577 537 525 591 159 378 345
21.208561 1329703804.854015 534 531 594 156 375 352
21.208561 1329703804.862502 530 539 591 162 365 354
21.249633 1329703804.870588 529 543 586 163 353 358
21.249633 1329703804.887380 527 547 581 160 341 365
21.290846 1329703804.902807 520 556 577 167 336 371
21.290846 1329703804.915660 515 569 572 187 335 376
21.332198 1329703804.929694 512 575 568 210 340 377
21.332198 1329703804.945483 503 577 563 238 348 380
21.374033 1329703804.948328 504 584 559 270 354 386
21.374033 1329703804.960594 503 587 556 311 359 385
21.414730 1329703804.965986 499 589 554 353 362 384
21.414730 1329703804.978641 500 587 554 388 366 383
21.460419 1329703804.986759 497 587 556 421 371 382
21.460419 1329703804.995456 494 587 557 455 377 382
21.490760 1329703805.003413 496 587 560 489 385 384
21.490760 1329703805.011495 500 584 565 526 395 384
21.532513 1329703805.028398 504 578 569 558 399 382
21.532513 1329703805.039971 506 570 575 584 403 382
