vicon_t u v w x y z
1329704488.089567 2.945367 1.317476 -0.076078 1025.136230 257.567657 1139.126465
1329704488.099931 2.935303 1.342332 -0.075730 1025.059814 262.219421 1139.392700
1329704488.106617 2.924708 1.370218 -0.075599 1024.914185 267.094971 1139.813232
1329704488.117546 2.913331 1.398990 -0.074976 1024.633179 272.261230 1140.287842
1329704488.123065 2.901149 1.429298 -0.073789 1024.228027 277.679565 1140.893555
1329704488.131162 2.887995 1.460631 -0.072285 1023.688049 283.291077 1141.636475
1329704488.139734 2.873681 1.492417 -0.070243 1023.016541 289.107239 1142.513794
1329704488.147781 2.858483 1.524321 -0.066691 1022.234009 295.153748 1143.539795
1329704488.156392 2.840910 1.558149 -0.061882 1021.210327 301.274200 1144.706787
1329704488.165469 2.823537 1.591316 -0.055800 1020.126770 307.656769 1146.061646
1329704488.173053 2.805135 1.625119 -0.048858 1018.884705 314.225800 1147.576172
1329704488.181055 2.786359 1.659233 -0.040658 1017.483582 320.940125 1149.252808
1329704488.189607 2.766219 1.695302 -0.031657 1015.885376 327.759338 1151.046265
1329704488.197725 2.746446 1.730417 -0.022095 1014.111694 334.890381 1152.998047
1329704488.206097 2.724882 1.766510 -0.012317 1012.132935 342.003326 1155.078857
1329704488.214512 2.702429 1.803830 -0.003169 1009.908020 349.125122 1157.338623
1329704488.222852 2.681064 1.839956 0.005142 1007.636353 356.458801 1159.848755
1329704488.230695 2.657894 1.876629 0.014534 1005.127075 363.808655 1162.491821
1329704488.239217 2.633539 1.913157 0.024886 1002.391357 371.172302 1165.306396
1329704488.247332 2.608791 1.949643 0.034810 999.431396 378.475159 1168.242554
1329704488.255536 2.580289 1.985536 0.048562 996.364502 385.958313 1171.409058
1329704488.263835 2.551883 2.020397 0.062786 992.983459 393.400146 1174.659912
1329704488.272289 2.521382 2.055452 0.076772 989.421997 400.818970 1178.121338
1329704488.280395 2.490400 2.089888 0.091432 985.658997 408.199615 1181.753052
1329704488.288817 2.458608 2.123845 0.106668 981.731750 415.507538 1185.569580
1329704488.297329 2.426410 2.157232 0.122398 977.595642 422.737549 1189.500854
1329704488.305556 2.393721 2.189744 0.138811 973.276001 429.843719 1193.590942
1329704488.313862 2.360520 2.221596 0.155842 968.800537 436.836639 1197.788208
1329704488.322048 2.326767 2.252651 0.174008 964.135315 443.681427 1202.121094
1329704488.330167 2.292278 2.283158 0.192376 959.335083 450.369080 1206.586792
1329704488.338566 2.257863 2.312721 0.212004 954.389893 456.878296 1211.166870
1329704488.347241 2.222385 2.342586 0.231904 949.280701 463.255768 1215.869873
1329704488.356684 2.186985 2.371629 0.251648 944.049927 469.408539 1220.653687
1329704488.363525 2.151255 2.400764 0.270600 938.790039 475.288147 1225.576294
1329704488.372206 2.117109 2.428045 0.290816 933.271118 481.115326 1230.525269
1329704488.380401 2.083484 2.454870 0.311371 927.722351 486.682129 1235.546021
1329704488.388526 2.049496 2.479084 0.333358 922.151978 491.945435 1240.747681
1329704488.397150 2.017078 2.504046 0.355463 916.484924 497.126526 1245.843506
1329704488.405421 1.984359 2.527934 0.378211 910.709473 502.111206 1250.961182
1329704488.413771 1.951750 2.551428 0.400738 904.924377 506.875214 1255.987549
1329704488.422242 1.920277 2.574189 0.423170 899.205811 511.399902 1260.834595
1329704488.430079 1.888800 2.596788 0.443660 893.431519 515.657593 1265.745239
1329704488.438590 1.857208 2.619353 0.462984 887.635071 519.657654 1270.598145
1329704488.447065 1.826611 2.640808 0.481343 881.848572 523.330322 1275.376709
1329704488.455456 1.796520 2.661476 0.497839 876.100220 526.682556 1280.041504
1329704488.463678 1.766268 2.682278 0.513547 870.333923 529.844788 1284.613403
1329704488.472210 1.735411 2.703322 0.528036 864.547180 532.828247 1289.064819
1329704488.480301 1.703688 2.723631 0.543925 858.906067 535.471863 1293.283813
1329704488.488653 1.673009 2.743170 0.559530 853.314331 538.031982 1297.345947
1329704488.497161 1.642494 2.764130 0.573271 847.739380 540.379700 1301.128052
