vicon_t u v w x y z
1329939727.631822 0.014910 -0.061508 -0.070503 780.378601 193.836456 1203.924561
1329939727.640201 0.014976 -0.061614 -0.070320 780.612183 193.831757 1203.887329
1329939727.648985 0.015146 -0.061853 -0.070150 780.827087 193.834686 1203.821167
1329939727.657028 0.015214 -0.061866 -0.069969 781.044312 193.830261 1203.799561
1329939727.665648 0.015239 -0.061739 -0.069794 781.244202 193.832153 1203.761353
1329939727.673709 0.015217 -0.061466 -0.069581 781.441528 193.826447 1203.735107
1329939727.681540 0.014996 -0.061304 -0.069455 781.634277 193.830475 1203.700562
1329939727.690211 0.014708 -0.060908 -0.069283 781.828125 193.829407 1203.664185
1329939727.698903 0.014449 -0.060628 -0.069160 782.016418 193.828491 1203.579834
1329939727.718616 0.014132 -0.060338 -0.069042 782.210938 193.824921 1203.494751
1329939727.723907 0.014050 -0.059771 -0.068985 782.587036 193.852951 1203.292236
1329939727.731828 0.014076 -0.059524 -0.068929 782.774536 193.849274 1203.167725
1329939727.739906 0.014215 -0.059123 -0.068835 782.958801 193.849213 1203.064209
1329939727.748564 0.014386 -0.058821 -0.068796 783.128235 193.854538 1202.979980
1329939727.756852 0.014598 -0.058360 -0.068658 783.305115 193.860138 1202.881714
1329939727.773017 0.014735 -0.057924 -0.068572 783.461365 193.870148 1202.787231
1329939727.787354 0.014961 -0.057507 -0.068560 783.610413 193.885101 1202.683105
1329939727.790435 0.015178 -0.056390 -0.068405 783.938721 193.916382 1202.498901
1329939727.798297 0.015171 -0.055779 -0.068410 784.092651 193.922165 1202.402344
1329939727.806865 0.015220 -0.055293 -0.068474 784.253540 193.925446 1202.291870
1329939727.815478 0.015127 -0.054905 -0.068531 784.402954 193.900436 1202.221069
1329939727.833844 0.014821 -0.054795 -0.067967 784.562744 193.790161 1202.115601
1329939727.840126 0.014644 -0.054428 -0.067864 784.636230 193.784973 1202.019287
1329939727.862625 0.014615 -0.054029 -0.068049 784.764404 193.818695 1201.916138
1329939727.865372 0.014441 -0.053227 -0.067608 785.236145 193.751312 1201.633301
1329939727.873501 0.014611 -0.052872 -0.067297 785.350342 193.728607 1201.471558
1329939727.882005 0.014795 -0.052451 -0.067164 785.456665 193.731293 1201.378662
1329939727.890381 0.014957 -0.052082 -0.066875 785.595947 193.705231 1201.291016
1329939727.898664 0.015034 -0.051617 -0.066603 785.700195 193.680405 1201.219971
1329939727.914678 0.015088 -0.051311 -0.065711 785.824097 193.556396 1201.112061
1329939727.918869 0.015122 -0.050959 -0.065577 785.864197 193.578644 1201.035156
1329939727.923532 0.015142 -0.050690 -0.065194 785.993652 193.522110 1200.941284
1329939727.931602 0.015292 -0.050196 -0.065251 786.079102 193.548767 1200.855713
1329939727.940171 0.015532 -0.049828 -0.065429 786.209717 193.559143 1200.780151
1329939727.948754 0.015821 -0.049431 -0.065711 786.354553 193.579407 1200.721558
1329939727.956824 0.015947 -0.049294 -0.065420 786.484253 193.482941 1200.671265
1329939727.964737 0.016133 -0.049206 -0.065220 786.543945 193.442474 1200.618286
1329939727.973524 0.016376 -0.049419 -0.064778 786.613037 193.358322 1200.563599
1329939727.981763 0.016693 -0.049503 -0.064773 786.629578 193.336975 1200.547607
1329939727.990188 0.017092 -0.049597 -0.064748 786.707397 193.308197 1200.525879
1329939727.998517 0.017500 -0.049607 -0.064745 786.807678 193.283478 1200.530396
1329939728.011155 0.017943 -0.049647 -0.064803 786.905334 193.274231 1200.517944
1329939728.014320 0.018431 -0.049495 -0.065204 787.006470 193.300171 1200.545044
1329939728.023352 0.018963 -0.049393 -0.065466 787.159058 193.304352 1200.568970
1329939728.031756 0.019404 -0.049472 -0.065478 787.294373 193.252228 1200.601074
1329939728.040029 0.019803 -0.049578 -0.065347 787.404053 193.206223 1200.640991
1329939728.048501 0.020212 -0.049932 -0.065308 787.493530 193.182831 1200.671631
1329939728.069202 0.020530 -0.050319 -0.065236 787.593567 193.149811 1200.724243
1329939728.083215 0.020678 -0.050838 -0.064517 787.706848 193.025299 1200.745361
1329939728.090126 0.020703 -0.051927 -0.063496 788.006165 192.861542 1200.725464
1329939728.098259 0.020412 -0.051984 -0.063243 788.001038 192.865082 1200.786133
1329939728.106814 0.020247 -0.051536 -0.063831 788.110046 192.997406 1200.816528
1329939728.114836 0.019708 -0.051429 -0.063477 788.338684 192.954147 1200.811035
1329939728.130960 0.019112 -0.051284 -0.063121 788.446472 192.963074 1200.775879
1329939728.133768 0.018360 -0.050911 -0.062735 788.558838 192.982361 1200.746460
1329939728.148958 0.017421 -0.050972 -0.061336 788.677734 192.852020 1200.633911
1329939728.181126 0.016242 -0.050126 -0.060651 788.796326 192.954498 1200.524414
1329939728.193015 0.014804 -0.048559 -0.059561 789.099792 193.119354 1199.973022
1329939728.200346 0.013508 -0.047551 -0.058989 789.357178 193.186096 1199.887451
1329939728.215283 0.013021 -0.046925 -0.058628 789.451721 193.266052 1199.620117
1329939728.236057 0.012539 -0.046191 -0.058348 789.533447 193.334229 1199.461182
1329939728.239808 0.011518 -0.044437 -0.057304 789.838684 193.526611 1199.005493
1329939728.248124 0.011378 -0.043866 -0.057006 789.850891 193.614288 1198.639771
1329939728.256725 0.011294 -0.043034 -0.056748 789.926636 193.674347 1198.419556
1329939728.265214 0.011223 -0.042188 -0.056492 790.000183 193.708160 1198.200562
1329939728.273197 0.011236 -0.041437 -0.056275 790.073181 193.735382 1197.976562
1329939728.281294 0.011164 -0.040722 -0.056157 790.131165 193.766785 1197.766602
1329939728.289770 0.011169 -0.039799 -0.056010 790.205566 193.791321 1197.537964
1329939728.298206 0.011307 -0.039057 -0.055894 790.267639 193.831329 1197.275024
1329939728.306309 0.011350 -0.038294 -0.055756 790.335876 193.863113 1197.046631
1329939728.314807 0.011431 -0.037593 -0.055646 790.391663 193.892838 1196.792725
1329939728.322940 0.011440 -0.036849 -0.055627 790.423828 193.937958 1196.545166
1329939728.331575 0.011532 -0.036044 -0.055542 790.465881 193.990005 1196.292114
1329939728.339837 0.011400 -0.035330 -0.055621 790.478271 194.041168 1196.078979
1329939728.348122 0.011202 -0.034589 -0.055710 790.505737 194.074371 1195.873047
1329939728.355914 0.011138 -0.033677 -0.055775 790.515808 194.107941 1195.660645
1329939728.364956 0.011100 -0.032944 -0.055934 790.535522 194.138428 1195.460083
1329939728.372802 0.011138 -0.032184 -0.055986 790.570374 194.147430 1195.266846
1329939728.389534 0.011162 -0.031527 -0.056169 790.565796 194.153748 1195.088013
1329939728.392484 0.011257 -0.030836 -0.056390 790.574219 194.138184 1194.900635
1329939728.397936 0.011386 -0.030252 -0.056642 790.577576 194.124146 1194.727417
1329939728.405956 0.011547 -0.029776 -0.056958 790.572021 194.096069 1194.560669
1329939728.414837 0.011619 -0.029280 -0.057226 790.571411 194.061249 1194.430664
1329939728.422918 0.011804 -0.028969 -0.057476 790.553162 194.025421 1194.278564
1329939728.431340 0.011947 -0.028807 -0.057712 790.540283 193.995209 1194.164673
1329939728.439645 0.012154 -0.028513 -0.057877 790.514771 193.956970 1194.066528
1329939728.447734 0.012473 -0.028501 -0.058054 790.487610 193.928467 1193.951660
1329939728.455783 0.012824 -0.028384 -0.058194 790.459778 193.879639 1193.875854
1329939728.464545 0.013085 -0.028373 -0.058381 790.427063 193.827148 1193.796875
1329939728.472822 0.013478 -0.028057 -0.058563 790.397766 193.762283 1193.723389
1329939728.481072 0.013759 -0.027949 -0.058779 790.372986 193.698212 1193.660767
