imu_t vicon_t roll pitch yaw
5.486347 1329704479.747112 8 1 -1
5.486347 1329704479.755260 9 1 -1
5.527857 1329704479.763884 9 1 -1
5.527857 1329704479.771805 9 0 -1
5.569387 1329704479.784756 8 0 -1
5.569387 1329704479.788766 7 0 -1
5.594066 1329704479.796985 6 0 -1
5.627912 1329704479.805100 5 0 -1
5.627912 1329704479.814183 5 0 -1
5.669290 1329704479.821687 5 0 0
5.669290 1329704479.834666 5 0 0
5.716772 1329704479.838660 5 0 0
5.716772 1329704479.846976 6 -1 1
5.744256 1329704479.855277 7 -2 2
5.744256 1329704479.863611 8 -2 3
5.785696 1329704479.871677 9 -3 5
5.785696 1329704479.880749 10 -4 8
5.826883 1329704479.888740 11 -5 10
5.826883 1329704479.897005 11 -5 13
5.869536 1329704479.904861 12 -6 16
5.869536 1329704479.914017 11 -6 20
5.911976 1329704479.921762 11 -7 23
5.911976 1329704479.935279 10 -8 27
5.951792 1329704479.938507 9 -9 31
5.951792 1329704479.947059 8 -10 35
5.984954 1329704479.954868 6 -12 39
5.984954 1329704479.963399 4 -14 43
6.026892 1329704479.971898 2 -17 47
6.026892 1329704479.979866 0 -20 51
6.068225 1329704479.988615 -2 -23 55
6.068225 1329704479.996758 -4 -26 59
6.109715 1329704480.004709 -7 -28 63
6.109715 1329704480.013749 -10 -31 67
6.151105 1329704480.021755 -13 -34 72
6.151105 1329704480.034701 -16 -36 76
6.184189 1329704480.038439 -19 -37 80
6.184189 1329704480.046869 -22 -38 83
6.235066 1329704480.055714 -24 -38 87
6.235066 1329704480.063388 -26 -38 89
6.267485 1329704480.072594 -27 -37 91
6.267485 1329704480.084522 -27 -37 93
6.308969 1329704480.088348 -27 -35 93
6.308969 1329704480.096821 -26 -34 94
6.350619 1329704480.104845 -25 -32 93
6.350619 1329704480.113393 -23 -31 92
6.387639 1329704480.121697 -21 -29 91
6.387639 1329704480.130779 -19 -27 89
6.425927 1329704480.142269 -16 -26 86
6.425927 1329704480.146650 -14 -24 83
6.474616 1329704480.154897 -11 -23 80
6.474616 1329704480.162957 -8 -21 76
6.509741 1329704480.171695 -5 -20 72
6.509741 1329704480.184727 -2 -18 67
6.551404 1329704480.189651 0 -16 62
6.551404 1329704480.196830 3 -13 56
6.585177 1329704480.204734 5 -10 51
6.585177 1329704480.213221 7 -7 45
6.626350 1329704480.221630 9 -4 38
6.626350 1329704480.233002 11 -1 31
6.659441 1329704480.240055 12 1 25
6.684299 1329704480.246616 13 4 18
6.684299 1329704480.255224 14 7 11
6.718153 1329704480.263096 14 9 4
6.753939 1329704480.271691 13 10 -2
6.753939 1329704480.279782 11 11 -9
6.795318 1329704480.288186 9 11 -17
6.795318 1329704480.296883 7 10 -24
6.826998 1329704480.305000 5 10 -32
6.826998 1329704480.312969 2 9 -39
6.869094 1329704480.321617 0 7 -45
6.869094 1329704480.329711 -1 4 -51
6.907161 1329704480.337906 -3 2 -56
6.907161 1329704480.346659 -4 0 -61
6.945894 1329704480.354841 -5 -3 -66
6.945894 1329704480.362946 -5 -6 -70
6.985584 1329704480.371470 -5 -9 -73
6.985584 1329704480.379665 -5 -12 -77
7.026835 1329704480.395549 -5 -14 -80
7.026835 1329704480.406773 -5 -17 -83
7.068567 1329704480.420635 -4 -19 -85
7.068567 1329704480.422553 -4 -21 -87
7.110044 1329704480.429870 -3 -22 -88
7.110044 1329704480.437573 -3 -23 -89
7.145477 1329704480.452146 -2 -24 -90
7.145477 1329704480.474611 -2 -25 -90
7.192936 1329704480.485327 -2 -25 -89
7.192936 1329704480.490074 -2 -25 -88
7.234553 1329704480.497297 -2 -25 -86
7.234553 1329704480.504400 -2 -24 -84
7.267666 1329704480.513163 -2 -23 -82
7.267666 1329704480.521425 -2 -21 -79
7.307733 1329704480.529355 -2 -19 -77
7.307733 1329704480.537939 -2 -16 -74
7.351695 1329704480.546381 -2 -13 -71
7.351695 1329704480.554404 -2 -10 -67
7.384871 1329704480.562924 -1 -7 -64
7.384871 1329704480.571309 0 -4 -60
7.426564 1329704480.582441 0 -2 -56
7.426564 1329704480.588122 1 0 -52
7.468021 1329704480.596105 2 1 -48
7.468021 1329704480.604127 4 2 -44
7.509564 1329704480.614817 6 4 -40
7.509564 1329704480.621127 7 5 -37
7.550784 1329704480.639795 9 5 -33
7.550784 1329704480.653506 11 5 -29
7.586671 1329704480.655452 12 5 -26
7.586671 1329704480.662399 13 5 -23
7.625617 1329704480.671029 14 5 -21
7.625617 1329704480.679569 15 4 -18
7.667568 1329704480.687674 15 3 -16
7.667568 1329704480.706686 15 3 -15
7.709163 1329704480.712726 15 2 -13
7.709163 1329704480.720457 15 1 -11
7.750795 1329704480.729535 15 0 -10
7.750795 1329704480.737652 15 0 -9
7.792480 1329704480.745693 15 0 -7
7.792480 1329704480.755664 16 0 -6
7.825242 1329704480.766962 16 -1 -5
7.825242 1329704480.770207 16 -1 -4
7.867437 1329704480.779339 17 -1 -3
7.867437 1329704480.787881 17 -1 -2
7.904753 1329704480.795738 17 -1 -1
7.904753 1329704480.809268 17 -1 0
7.952353 1329704480.812540 17 -1 0
7.952353 1329704480.820423 17 -1 0
7.991652 1329704480.829237 16 -1 1
7.991652 1329704480.837534 16 -1 2
8.025808 1329704480.845876 16 0 2
8.025808 1329704480.859285 15 0 3
8.066781 1329704480.862695 15 0 3
8.066781 1329704480.871535 15 0 3
8.110078 1329704480.881145 15 0 3
8.110078 1329704480.888555 15 0 4
8.150096 1329704480.896367 15 0 4
8.150096 1329704480.904107 15 0 4
8.192003 1329704480.912764 16 0 4
8.192003 1329704480.920513 16 0 4
8.225132 1329704480.929236 16 0 3
8.225132 1329704480.937392 16 0 3
8.266994 1329704480.945518 16 -1 3
8.266994 1329704480.954049 16 -1 3
8.308434 1329704480.962611 16 -1 4
8.308434 1329704480.970456 16 -1 4
8.350139 1329704480.983413 16 -1 4
8.350139 1329704480.987591 16 -1 4
8.386401 1329704480.999133 15 -1 4
8.386401 1329704481.003931 15 -1 4
8.426991 1329704481.012406 15 -1 4
8.426991 1329704481.020242 15 -1 4
8.475929 1329704481.029044 15 -1 4
8.475929 1329704481.037568 15 -1 4
8.508434 1329704481.054114 15 -1 4
8.508434 1329704481.062670 15 -1 4
8.549605 1329704481.070852 15 -1 4
8.549605 1329704481.078568 15 -1 4
8.593687 1329704481.087383 14 -1 4
8.593687 1329704481.095906 14 -1 4
8.627388 1329704481.103896 14 -1 4
8.627388 1329704481.112644 14 -1 4
8.666175 1329704481.120827 13 -1 3
8.666175 1329704481.128497 13 -1 3
8.708948 1329704481.137519 13 -1 3
8.708948 1329704481.145802 13 -1 3
8.749885 1329704481.153996 12 -1 3
8.749885 1329704481.162331 12 -1 3
8.791057 1329704481.170811 11 -1 2
8.791057 1329704481.178384 11 -1 2
8.824881 1329704481.187446 10 -1 2
8.824881 1329704481.195604 10 -1 2
8.858020 1329704481.203754 9 -1 2
8.895882 1329704481.212270 8 -1 1
8.895882 1329704481.220750 8 0 1
8.924997 1329704481.228782 7 0 1
8.924997 1329704481.237277 6 0 0
8.966582 1329704481.245738 5 0 0
8.966582 1329704481.253873 5 0 0
9.008102 1329704481.262441 4 0 0
9.008102 1329704481.270407 3 0 0
9.049880 1329704481.279318 3 0 0
9.049880 1329704481.287135 3 -1 0
9.094116 1329704481.296447 3 -1 0
9.094116 1329704481.309195 4 -1 0
9.125172 1329704481.312054 4 -1 0
9.125172 1329704481.320506 5 -2 0
9.167949 1329704481.328694 5 -2 0
9.167949 1329704481.337088 6 -2 0
9.208601 1329704481.345183 7 -2 0
9.208601 1329704481.354729 7 -2 0
9.249928 1329704481.362021 8 -3 0
9.249928 1329704481.370498 8 -3 0
9.303897 1329704481.378645 9 -3 0
9.303897 1329704481.386907 9 -3 0
9.325046 1329704481.395521 9 -3 0
9.325046 1329704481.403716 8 -2 1
9.366324 1329704481.412048 8 -2 1
9.366324 1329704481.420353 8 -2 2
9.408649 1329704481.428627 8 -1 2
9.408649 1329704481.436780 8 -1 2
9.458538 1329704481.445378 8 -1 2
9.458538 1329704481.453715 8 0 3
9.485050 1329704481.462919 8 0 3
9.485050 1329704481.470318 8 0 3
9.532101 1329704481.478592 8 0 3
9.532101 1329704481.486862 9 0 4
9.566405 1329704481.495358 9 0 4
9.566405 1329704481.503790 9 0 4
9.608110 1329704481.520785 8 0 5
9.608110 1329704481.531597 8 0 5
9.649831 1329704481.536758 8 0 5
9.649831 1329704481.545041 8 -1 5
9.688923 1329704481.553741 8 -1 6
9.688923 1329704481.561818 8 -1 6
9.724312 1329704481.570233 8 -1 6
9.724312 1329704481.578521 8 -1 7
9.765797 1329704481.586862 8 -1 8
9.765797 1329704481.594962 7 -1 9
9.807471 1329704481.603785 7 -1 11
9.807471 1329704481.611789 7 -1 12
9.851831 1329704481.620057 8 -1 15
9.851831 1329704481.639738 8 -2 17
9.890596 1329704481.644876 8 -2 20
9.890596 1329704481.653751 8 -3 23
9.932006 1329704481.661926 8 -4 26
9.932006 1329704481.669969 7 -5 29
9.965060 1329704481.678395 7 -6 33
9.965060 1329704481.692077 7 -7 36
10.006584 1329704481.694716 6 -8 40
10.006584 1329704481.703590 5 -10 43
10.048176 1329704481.712041 3 -11 47
10.048176 1329704481.719996 2 -12 51
10.091030 1329704481.728275 0 -14 55
10.091030 1329704481.738426 -1 -15 59
10.131469 1329704481.750167 -3 -16 63
10.131469 1329704481.755326 -5 -18 67
10.164436 1329704481.761702 -7 -19 70
10.164436 1329704481.771692 -8 -20 74
10.206604 1329704481.778231 -10 -21 77
10.206604 1329704481.786689 -12 -22 81
10.248094 1329704481.798437 -13 -23 84
10.248094 1329704481.803476 -14 -24 88
10.294877 1329704481.812089 -16 -24 90
10.294877 1329704481.820097 -17 -24 93
10.323759 1329704481.828208 -18 -24 96
10.323759 1329704481.836660 -19 -24 98
10.364255 1329704481.844933 -20 -25 99
10.364255 1329704481.853320 -21 -25 101
10.406026 1329704481.861767 -21 -24 102
10.406026 1329704481.870340 -21 -24 103
10.456355 1329704481.879833 -21 -24 102
10.456355 1329704481.886568 -21 -24 102
10.489192 1329704481.896445 -20 -23 101
10.489192 1329704481.908467 -19 -23 99
10.530920 1329704481.911575 -17 -22 97
10.530920 1329704481.919851 -15 -21 94
10.574986 1329704481.928090 -13 -20 91
10.574986 1329704481.936588 -11 -19 87
10.606162 1329704481.950309 -9 -17 83
10.606162 1329704481.953195 -6 -15 78
10.647567 1329704481.961753 -4 -13 73
10.647567 1329704481.970243 -2 -11 68
10.689429 1329704481.977923 -1 -9 61
10.689429 1329704481.986438 -2 -6 54
10.731918 1329704481.999713 -2 -3 47
10.731918 1329704482.005000 -2 -1 40
10.756412 1329704482.016427 -2 1 32
10.793021 1329704482.019513 -1 3 25
10.793021 1329704482.027803 -1 4 18
10.815346 1329704482.036407 -1 6 11
10.849447 1329704482.044548 0 7 4
10.849447 1329704482.053370 0 8 -3
10.888598 1329704482.061802 0 8 -10
10.906526 1329704482.069831 0 8 -17
10.906526 1329704482.078883 0 8 -24
10.940334 1329704482.086147 0 8 -31
10.965325 1329704482.095859 -1 8 -39
10.965325 1329704482.103188 -2 7 -46
11.007451 1329704482.113256 -4 7 -53
11.007451 1329704482.119827 -4 6 -60
11.048097 1329704482.129920 -5 5 -66
11.048097 1329704482.136653 -6 4 -71
11.090066 1329704482.146850 -6 3 -75
11.090066 1329704482.158055 -7 1 -79
11.131668 1329704482.161323 -8 0 -82
11.131668 1329704482.169948 -9 -1 -85
11.165114 1329704482.177977 -9 -2 -86
11.165114 1329704482.186544 -10 -4 -88
11.206542 1329704482.201381 -11 -5 -89
11.206542 1329704482.203583 -11 -6 -90
11.248508 1329704482.211741 -12 -7 -91
11.248508 1329704482.220042 -12 -7 -91
11.290130 1329704482.228095 -11 -8 -92
11.290130 1329704482.236636 -11 -8 -92
11.328383 1329704482.250326 -10 -8 -92
11.328383 1329704482.255236 -10 -8 -91
