imu_t vicon_t accel_x accel_y accel_z gyro_x gyro_y gyro_z
2.964971 1329704122.640505 502 502 604 374 376 369
2.997708 1329704122.649204 502 502 604 373 376 370
3.024844 1329704122.657005 503 502 604 374 377 370
3.024844 1329704122.665806 502 502 604 375 377 371
3.056492 1329704122.673360 502 502 605 374 376 370
3.098020 1329704122.682219 503 502 605 374 376 370
3.098020 1329704122.690038 503 503 605 373 376 370
3.123307 1329704122.698414 502 502 605 375 376 371
3.156347 1329704122.706789 501 503 604 374 376 371
3.200362 1329704122.715679 503 502 605 373 378 370
3.200362 1329704122.723383 503 503 604 373 381 370
3.231099 1329704122.732025 503 501 605 374 381 369
3.231099 1329704122.740510 503 503 604 374 380 371
3.272810 1329704122.748145 503 502 605 375 379 371
3.272810 1329704122.757033 503 502 605 374 377 370
3.314370 1329704122.765474 503 503 605 374 374 370
3.314370 1329704122.773422 503 502 605 374 374 370
3.356159 1329704122.782419 504 503 605 374 374 371
3.356159 1329704122.790416 503 502 605 373 374 370
3.398759 1329704122.798721 501 501 604 375 377 369
3.398759 1329704122.806979 501 503 603 375 381 370
3.431116 1329704122.815366 502 501 604 374 385 371
3.431116 1329704122.823452 503 502 604 373 392 371
3.474701 1329704122.831964 504 504 607 375 398 370
3.474701 1329704122.840266 506 501 604 374 398 370
3.515744 1329704122.848268 507 503 605 375 400 370
3.515744 1329704122.856813 511 500 606 375 399 371
3.556168 1329704122.866754 505 498 606 375 400 372
3.556168 1329704122.873139 505 500 607 376 392 381
3.597600 1329704122.881999 512 510 608 381 389 392
3.597600 1329704122.890161 517 526 608 380 404 387
3.631102 1329704122.898283 515 521 619 377 419 373
3.631102 1329704122.916961 516 517 630 383 420 367
3.684006 1329704122.923673 523 520 636 385 414 364
3.684006 1329704122.931415 528 522 638 392 407 361
3.714271 1329704122.940237 527 521 639 394 393 359
3.714271 1329704122.948315 527 518 637 391 377 358
3.755796 1329704122.956475 526 519 636 388 363 355
3.755796 1329704122.965244 527 518 630 385 355 356
3.796973 1329704122.973576 526 517 625 380 346 359
3.796973 1329704122.981516 523 518 621 371 344 361
3.840875 1329704122.990488 520 517 616 362 350 360
3.840875 1329704122.998631 516 514 611 358 356 362
3.872391 1329704123.006438 518 515 610 351 366 363
3.872391 1329704123.019115 519 513 607 345 377 365
3.914180 1329704123.023565 518 514 605 340 388 361
3.914180 1329704123.031372 518 513 601 338 396 358
3.964547 1329704123.040104 520 514 600 338 404 358
3.964547 1329704123.048820 516 512 600 345 407 357
3.997725 1329704123.056326 517 512 601 346 405 352
3.997725 1329704123.071590 519 512 602 346 403 351
4.039586 1329704123.083647 518 509 602 347 403 350
4.039586 1329704123.089734 516 506 600 354 403 351
4.072730 1329704123.098723 517 512 599 354 397 350
4.072730 1329704123.106750 518 510 599 353 396 347
4.113922 1329704123.115516 517 510 599 359 400 351
4.113922 1329704123.123477 515 511 595 368 405 353
4.155922 1329704123.132877 518 510 592 375 405 354
4.155922 1329704123.139636 517 510 593 373 407 353
4.197800 1329704123.148187 516 508 590 369 413 353
4.197800 1329704123.156397 511 502 585 375 410 354
4.231725 1329704123.164745 513 500 585 385 409 352
4.231725 1329704123.173400 511 498 585 380 414 350
4.303973 1329704123.181755 516 500 586 367 420 347
4.303973 1329704123.189693 517 502 593 358 436 349
4.314311 1329704123.198015 527 497 593 365 452 351
4.314311 1329704123.206443 527 495 589 375 458 351
4.356156 1329704123.214857 527 495 589 389 460 354
4.356156 1329704123.223278 532 493 586 396 457 359
4.397878 1329704123.237251 541 496 590 407 449 366
4.397878 1329704123.242279 542 497 593 412 441 365
4.431096 1329704123.263716 544 495 596 406 429 360
4.431096 1329704123.266194 557 493 604 400 416 356
4.473963 1329704123.273245 560 496 609 397 405 357
4.473963 1329704123.281619 554 496 610 394 392 358
4.513825 1329704123.289848 554 497 609 389 383 359
4.513825 1329704123.305262 554 497 609 381 382 363
4.564948 1329704123.319556 551 497 609 374 385 364
4.564948 1329704123.332357 548 494 606 367 384 364
4.593949 1329704123.339875 547 500 603 367 380 364
4.593949 1329704123.347903 547 503 600 365 377 363
4.634751 1329704123.362468 538 502 596 369 377 362
4.634751 1329704123.365413 538 503 593 378 374 361
4.673519 1329704123.382329 539 504 591 382 374 362
4.673519 1329704123.405754 536 503 591 376 380 362
4.718932 1329704123.408751 535 501 592 364 396 362
4.718932 1329704123.414948 538 502 590 359 410 363
4.766909 1329704123.422996 532 502 588 360 418 363
4.766909 1329704123.431573 529 502 584 360 417 366
4.797210 1329704123.439822 527 503 580 360 415 369
4.797210 1329704123.454601 520 500 576 362 418 370
4.838895 1329704123.457798 516 497 571 366 423 370
4.838895 1329704123.464983 510 495 567 370 426 375
4.874610 1329704123.473092 502 494 564 370 427 378
4.874610 1329704123.481419 491 493 559 368 429 383
4.913835 1329704123.489770 487 494 553 368 430 392
4.913835 1329704123.497828 487 494 550 368 430 400
4.955429 1329704123.509124 483 490 548 369 430 403
4.955429 1329704123.514911 491 496 545 373 426 406
4.996601 1329704123.522960 514 496 549 381 429 405
4.996601 1329704123.531421 546 514 559 382 439 403
5.038553 1329704123.539628 597 538 568 383 453 400
5.038553 1329704123.550103 646 547 588 359 474 368
5.071818 1329704123.556356 677 526 613 331 502 331
5.071818 1329704123.564599 713 526 627 330 505 311
5.113253 1329704123.573192 729 529 640 366 494 325
5.113253 1329704123.581266 705 530 641 399 472 333
5.154931 1329704123.589446 680 529 634 405 438 340
5.154931 1329704123.597527 653 528 624 399 394 348
5.196450 1329704123.606438 634 517 613 389 350 354
5.196450 1329704123.614715 615 507 602 380 318 356
5.231222 1329704123.622677 609 505 592 374 299 362
5.231222 1329704123.631385 599 503 585 369 288 368
5.274303 1329704123.639636 589 504 581 366 288 374
5.274303 1329704123.647519 584 506 579 359 300 375
5.313211 1329704123.656178 580 508 578 354 321 372
5.313211 1329704123.664607 576 510 582 347 343 369
5.354960 1329704123.672736 582 511 591 346 361 370
5.354960 1329704123.680927 584 513 601 352 365 374
5.396331 1329704123.689500 587 513 612 355 358 376
