vicon_t u v w x y z
1329703833.401881 -0.017886 -0.030132 -2.022402 927.135071 147.080673 1208.942017
1329703833.418749 -0.017489 -0.030929 -2.021268 925.856934 147.182983 1208.869629
1329703833.442805 -0.017003 -0.031953 -2.020231 924.613647 147.278427 1208.811890
1329703833.446195 -0.015277 -0.035670 -2.017882 921.068054 147.523499 1208.695435
1329703833.452056 -0.014696 -0.036587 -2.017349 920.039917 147.567444 1208.658203
1329703833.460146 -0.013920 -0.037181 -2.016848 918.938477 147.727066 1208.579224
1329703833.468486 -0.013087 -0.037732 -2.016495 917.849060 147.879242 1208.530884
1329703833.476683 -0.012326 -0.038063 -2.016072 916.811096 148.038864 1208.462280
1329703833.488222 -0.011813 -0.038446 -2.015797 915.764648 148.180817 1208.428101
1329703833.493511 -0.011623 -0.039140 -2.015543 914.766357 148.306458 1208.399536
1329703833.501734 -0.011933 -0.039809 -2.015469 913.779846 148.408234 1208.336060
1329703833.510309 -0.012528 -0.040885 -2.015426 912.868652 148.486679 1208.266235
1329703833.518524 -0.013607 -0.041926 -2.015457 912.012878 148.602051 1207.987549
1329703833.526855 -0.015142 -0.042748 -2.015572 911.197998 148.655609 1207.799438
1329703833.543954 -0.016715 -0.043460 -2.015714 910.447266 148.699005 1207.588989
1329703833.557220 -0.019670 -0.044267 -2.015981 909.097046 148.772263 1207.104736
1329703833.571441 -0.021236 -0.044093 -2.015979 908.492126 148.821747 1206.830688
1329703833.586537 -0.025315 -0.043550 -2.015972 907.345947 148.906830 1206.216187
1329703833.593179 -0.029048 -0.042487 -2.015622 906.336670 149.081909 1205.634766
1329703833.601638 -0.030496 -0.042016 -2.015260 905.905090 149.170410 1205.466187
1329703833.610055 -0.031185 -0.041245 -2.014701 905.528198 149.331299 1205.135010
1329703833.618463 -0.031587 -0.040462 -2.014065 905.179626 149.483429 1204.893799
1329703833.627008 -0.031560 -0.039533 -2.013421 904.847168 149.622299 1204.630737
1329703833.635623 -0.031493 -0.038607 -2.012764 904.546021 149.732300 1204.400757
1329703833.643450 -0.031824 -0.037635 -2.012353 904.244446 149.811584 1204.179321
1329703833.651877 -0.032395 -0.036865 -2.012192 903.973389 149.867050 1203.938599
1329703833.660215 -0.033320 -0.036102 -2.012223 903.718689 149.896301 1203.689331
1329703833.668114 -0.034353 -0.035380 -2.012388 903.473755 149.911987 1203.420288
1329703833.676297 -0.035516 -0.034833 -2.012665 903.261719 149.942245 1203.164062
1329703833.685587 -0.036455 -0.034269 -2.012920 903.089233 149.985153 1202.890747
1329703833.693351 -0.037084 -0.033493 -2.013167 902.941467 150.049011 1202.625732
1329703833.702381 -0.037458 -0.032607 -2.013279 902.838440 150.128693 1202.381470
1329703833.710157 -0.037461 -0.031486 -2.013269 902.754272 150.230713 1202.151367
1329703833.718909 -0.037615 -0.030368 -2.013167 902.678467 150.330872 1201.971191
1329703833.726471 -0.037898 -0.029403 -2.012960 902.623779 150.433807 1201.798828
1329703833.735011 -0.038241 -0.028203 -2.012686 902.582520 150.533936 1201.596924
1329703833.743188 -0.038898 -0.027257 -2.012516 902.531250 150.629303 1201.431641
