vicon_t u v w x y z
1329703647.796545 -2.128630 2.364556 0.047396 753.578064 302.043121 1219.016602
1329703647.804887 -2.129750 2.363981 0.045998 756.374756 302.409943 1219.494019
1329703647.812994 -2.131396 2.363100 0.043034 759.369812 302.706116 1220.002808
1329703647.821134 -2.132632 2.362483 0.041151 762.463745 303.121063 1220.465576
1329703647.829846 -2.133714 2.361808 0.039569 765.782410 303.534790 1220.953247
1329703647.837808 -2.134854 2.360984 0.038245 769.322205 303.949799 1221.453125
1329703647.851975 -2.136017 2.360039 0.036678 773.033691 304.348816 1221.963501
1329703647.855176 -2.137125 2.359149 0.036047 776.930298 304.760559 1222.448975
1329703647.863108 -2.138074 2.358407 0.036151 780.990967 305.160278 1222.916260
1329703647.871059 -2.138943 2.357646 0.037314 785.240784 305.545319 1223.357544
1329703647.879937 -2.139605 2.357223 0.038166 789.650208 305.879272 1223.866699
1329703647.887735 -2.140268 2.356906 0.039675 794.232788 306.165192 1224.332397
1329703647.896168 -2.140303 2.356672 0.040968 798.989563 306.424194 1224.790039
1329703647.904657 -2.140384 2.356381 0.042852 803.966736 306.660004 1225.240845
1329703647.913170 -2.140013 2.355814 0.044357 809.131042 306.864960 1225.685425
1329703647.920978 -2.139244 2.354653 0.046296 814.521179 307.053192 1226.064575
1329703647.929520 -2.138484 2.352969 0.048402 820.079529 307.181213 1226.490479
1329703647.937577 -2.137632 2.350995 0.051857 825.704041 307.036743 1227.223511
1329703647.945916 -2.136404 2.349358 0.056107 831.458862 307.073914 1227.683960
1329703647.962241 -2.134517 2.348675 0.061278 837.284119 307.017181 1228.141968
1329703647.965450 -2.132186 2.348918 0.066695 843.175720 306.855988 1228.608521
1329703647.971034 -2.129308 2.349899 0.072228 849.142151 306.626343 1229.095703
1329703647.979588 -2.125956 2.351808 0.076859 855.195679 306.316376 1229.612305
1329703647.987575 -2.122554 2.354216 0.081095 861.351379 305.986847 1230.154541
1329703647.996588 -2.119208 2.356631 0.084495 867.595581 305.689087 1230.713989
1329703648.004511 -2.116174 2.358850 0.087580 873.911377 305.406799 1231.312134
1329703648.012622 -2.113170 2.361050 0.091261 880.288635 305.154419 1231.914062
1329703648.021176 -2.110146 2.363098 0.095242 886.649780 304.942688 1232.530762
1329703648.029347 -2.107206 2.365138 0.099847 892.994507 304.676697 1233.162720
1329703648.037780 -2.103873 2.367211 0.105142 899.322571 304.408264 1233.854736
1329703648.045809 -2.100516 2.369053 0.110530 905.621155 304.126709 1234.575195
1329703648.054001 -2.097051 2.370817 0.115205 911.899475 303.791962 1235.352173
1329703648.062841 -2.093253 2.372338 0.119380 918.173889 303.426666 1236.186157
1329703648.070352 -2.089780 2.373208 0.122948 924.455750 303.095093 1237.074341
1329703648.078682 -2.086248 2.373595 0.125050 930.752563 302.755859 1238.031616
1329703648.086922 -2.083201 2.373064 0.126484 937.029846 302.459869 1239.003906
1329703648.095284 -2.079959 2.371548 0.128812 943.314941 302.219818 1240.022217
1329703648.103760 -2.076617 2.368849 0.132195 949.568542 302.058411 1241.068237
1329703648.122440 -2.072589 2.364689 0.138449 955.787964 301.973602 1242.173340
1329703648.128520 -2.065726 2.351824 0.152293 967.860718 301.791077 1244.138794
1329703648.136886 -2.061350 2.344282 0.160428 973.642578 301.656311 1245.073853
1329703648.145319 -2.056270 2.336213 0.169797 979.271729 301.464081 1246.031738
1329703648.153394 -2.050575 2.327543 0.180066 984.736755 301.221802 1246.950317
1329703648.164107 -2.044085 2.318696 0.190836 990.048218 300.946381 1247.869507
1329703648.188461 -2.036950 2.309153 0.203054 995.235718 300.631073 1248.766357
1329703648.194978 -2.011555 2.276990 0.243203 1009.694275 299.601013 1251.285278
1329703648.203632 -2.002197 2.264368 0.258704 1014.118530 299.264160 1252.052002
1329703648.211515 -1.992388 2.250897 0.275594 1018.335144 298.869812 1252.764771
1329703648.219996 -1.981798 2.236958 0.294302 1022.310059 298.401215 1253.446777
1329703648.228336 -1.970398 2.222683 0.315030 1026.057373 297.851990 1254.043579
1329703648.236798 -1.957655 2.208238 0.335406 1029.565674 297.241089 1254.562012
1329703648.245027 -1.942757 2.194054 0.354164 1032.864380 296.617645 1254.888672
1329703648.253448 -1.926946 2.179703 0.375966 1035.856079 295.929382 1255.156860
1329703648.261303 -1.909866 2.164683 0.397154 1038.615723 295.262238 1255.302856
1329703648.270172 -1.892631 2.149821 0.419828 1041.120850 294.549927 1255.515015
1329703648.278301 -1.872537 2.133899 0.446585 1043.578491 293.927460 1255.848267
1329703648.297897 -1.853957 2.115458 0.471896 1045.665283 293.295044 1255.776855
