imu_t vicon_t roll pitch yaw
7.233897 1329704304.764738 -7 0 -29
7.233897 1329704304.774114 -7 0 -30
7.281375 1329704304.781054 -7 0 -30
7.281375 1329704304.789751 -7 -1 -31
7.311588 1329704304.798094 -7 -1 -31
7.311588 1329704304.806262 -6 -2 -31
7.359131 1329704304.814501 -6 -2 -31
7.359131 1329704304.825336 -6 -2 -32
7.395300 1329704304.831027 -5 -2 -32
7.395300 1329704304.839594 -4 -2 -32
7.437068 1329704304.847926 -4 -2 -32
7.437068 1329704304.856439 -3 -2 -32
7.470099 1329704304.864507 -3 -1 -32
7.470099 1329704304.872941 -3 0 -32
7.512856 1329704304.881299 -4 0 -33
7.512856 1329704304.889282 -5 1 -33
7.553488 1329704304.897823 -6 2 -34
7.553488 1329704304.906465 -6 2 -34
7.595839 1329704304.914482 -6 1 -34
7.595839 1329704304.923466 -5 0 -34
7.636289 1329704304.931254 -5 0 -34
7.636289 1329704304.939551 -5 0 -35
7.670066 1329704304.947753 -5 0 -36
7.670066 1329704304.956369 -6 -1 -38
7.711848 1329704304.964316 -6 -1 -39
7.711848 1329704304.978630 -6 -1 -41
7.760098 1329704304.992313 -6 -2 -43
7.760098 1329704305.014556 -5 -3 -45
7.795178 1329704305.025798 -5 -3 -47
7.795178 1329704305.031161 -5 -4 -50
7.836299 1329704305.042410 -5 -5 -53
7.836299 1329704305.053598 -5 -7 -56
7.881489 1329704305.056226 -6 -8 -59
7.881489 1329704305.064778 -7 -10 -62
7.911435 1329704305.072640 -7 -11 -65
7.911435 1329704305.084504 -8 -13 -68
7.953228 1329704305.093577 -9 -14 -71
7.953228 1329704305.097577 -9 -16 -74
7.995520 1329704305.119021 -10 -18 -77
7.995520 1329704305.132504 -10 -19 -80
8.036859 1329704305.134316 -10 -21 -83
8.036859 1329704305.139512 -11 -23 -85
8.070011 1329704305.147648 -11 -24 -88
8.070011 1329704305.159751 -11 -25 -90
8.112257 1329704305.182419 -11 -26 -92
8.112257 1329704305.196170 -11 -26 -94
8.153512 1329704305.200330 -11 -27 -96
8.153512 1329704305.206462 -10 -27 -98
8.194988 1329704305.214505 -10 -27 -99
8.194988 1329704305.222714 -9 -28 -99
8.236909 1329704305.237235 -9 -28 -99
8.236909 1329704305.241306 -9 -27 -99
8.270112 1329704305.247694 -9 -27 -97
8.270112 1329704305.258850 -9 -26 -95
8.311254 1329704305.264343 -10 -24 -93
8.311254 1329704305.272713 -11 -22 -90
8.353122 1329704305.281073 -11 -20 -86
8.353122 1329704305.297041 -12 -17 -82
8.394488 1329704305.298908 -12 -15 -78
8.394488 1329704305.310524 -12 -12 -73
8.435392 1329704305.314187 -11 -8 -68
8.435392 1329704305.322788 -9 -5 -63
8.476641 1329704305.338203 -8 0 -58
8.476641 1329704305.340462 -6 3 -52
8.510266 1329704305.365017 -4 6 -46
8.510266 1329704305.372821 0 10 -40
8.563780 1329704305.380514 2 13 -33
8.563780 1329704305.389487 5 15 -26
8.592267 1329704305.397682 8 16 -20
8.592267 1329704305.405962 11 16 -15
8.634977 1329704305.422375 13 16 -9
8.634977 1329704305.424724 15 16 -4
8.675837 1329704305.430435 18 15 0
8.675837 1329704305.439575 19 13 4
8.717535 1329704305.447843 21 12 8
8.717535 1329704305.455997 22 11 12
8.751006 1329704305.464371 22 10 16
8.751006 1329704305.473973 22 9 20
