imu_t vicon_t roll pitch yaw
4.726587 1329939687.595702 -2 -6 -12
4.726587 1329939687.603901 -2 -7 -12
4.760338 1329939687.612061 -2 -8 -12
4.760338 1329939687.620640 -2 -8 -13
4.807450 1329939687.628844 -1 -9 -13
4.807450 1329939687.636720 -1 -10 -13
4.843400 1329939687.645541 0 -10 -13
4.843400 1329939687.653726 0 -11 -13
4.885230 1329939687.662336 0 -11 -13
4.885230 1329939687.678808 0 -12 -13
4.926762 1329939687.680613 1 -12 -14
4.926762 1329939687.686668 1 -13 -14
4.964145 1329939687.695558 1 -13 -14
4.964145 1329939687.703785 1 -14 -14
5.003699 1329939687.715341 1 -14 -13
5.003699 1329939687.736225 1 -14 -13
5.047856 1329939687.738122 1 -14 -13
5.047856 1329939687.745315 1 -14 -13
5.085467 1329939687.753697 1 -14 -13
5.085467 1329939687.762266 1 -13 -13
5.119999 1329939687.788452 1 -13 -12
5.119999 1329939687.803958 0 -12 -12
5.160269 1329939687.825960 0 -12 -12
5.160269 1329939687.916296 0 -11 -12
5.202075 1329939687.931946 0 -11 -12
5.202075 1329939687.936885 0 -10 -12
5.245409 1329939687.953133 0 -10 -12
5.245409 1329939687.954336 0 -9 -12
5.294071 1329939687.961776 0 -9 -12
5.294071 1329939687.969913 0 -9 -12
5.327095 1329939687.978726 0 -9 -12
5.327095 1329939687.986870 0 -9 -12
5.360116 1329939687.995337 0 -9 -12
5.360116 1329939688.003602 0 -10 -12
5.401926 1329939688.011972 0 -11 -12
5.401926 1329939688.019995 0 -12 -12
5.443649 1329939688.028657 0 -13 -13
5.443649 1329939688.036784 0 -15 -13
5.484462 1329939688.045169 0 -17 -13
5.484462 1329939688.053658 0 -19 -13
5.528886 1329939688.061908 -1 -21 -13
5.528886 1329939688.072102 -2 -23 -13
5.560425 1329939688.078745 -2 -25 -13
5.560425 1329939688.086746 -3 -27 -14
5.599784 1329939688.095254 -3 -29 -14
5.599784 1329939688.105628 -3 -31 -14
5.650081 1329939688.126223 -2 -33 -14
5.650081 1329939688.128179 -2 -36 -15
5.683768 1329939688.136894 -1 -38 -15
5.683768 1329939688.145013 0 -40 -16
5.726197 1329939688.153494 0 -42 -17
5.726197 1329939688.161890 1 -44 -18
5.762634 1329939688.170166 3 -47 -19
5.762634 1329939688.181859 4 -49 -20
5.800512 1329939688.186659 6 -51 -21
5.800512 1329939688.194804 9 -53 -23
5.841774 1329939688.203391 11 -55 -25
5.841774 1329939688.211982 14 -56 -27
5.883344 1329939688.219773 17 -57 -30
5.883344 1329939688.233291 20 -58 -32
5.924761 1329939688.236685 22 -59 -34
5.924761 1329939688.245020 24 -59 -36
5.966214 1329939688.253396 26 -60 -37
5.966214 1329939688.261881 28 -61 -39
6.003077 1329939688.269902 30 -62 -41
6.003077 1329939688.278206 31 -63 -43
6.040375 1329939688.286703 33 -64 -44
6.040375 1329939688.295015 34 -64 -46
6.081882 1329939688.303384 35 -65 -47
6.081882 1329939688.311961 37 -66 -49
6.123164 1329939688.319781 38 -67 -51
6.123164 1329939688.328062 40 -68 -53
6.164781 1329939688.356193 42 -69 -55
6.164781 1329939688.367108 44 -70 -57
6.198186 1329939688.381147 46 -71 -58
6.198186 1329939688.394478 48 -71 -60
6.239744 1329939688.396283 50 -72 -63
6.239744 1329939688.403859 52 -72 -65
6.281381 1329939688.411605 54 -72 -66
6.281381 1329939688.419718 55 -72 -68
6.323164 1329939688.428056 56 -72 -69
6.323164 1329939688.436373 57 -72 -70
6.364669 1329939688.447905 57 -72 -70
6.364669 1329939688.452849 58 -72 -71
6.398199 1329939688.461159 58 -72 -71
6.398199 1329939688.469928 59 -73 -72
6.439482 1329939688.487017 60 -73 -73
6.439482 1329939688.494872 61 -74 -73
6.481142 1329939688.502663 62 -75 -74
6.481142 1329939688.511511 64 -76 -76
6.523788 1329939688.519628 66 -77 -77
