imu_t vicon_t accel_x accel_y accel_z gyro_x gyro_y gyro_z
1.071101 1329949371.294114 506 503 605 375 377 371
1.071101 1329949371.297426 506 503 605 374 376 371
1.071101 1329949371.310478 506 503 605 373 376 371
1.071101 1329949371.319320 506 503 605 374 377 370
1.071101 1329949371.326801 506 503 605 373 377 370
1.110401 1329949371.330427 506 503 605 374 376 371
1.110401 1329949371.348440 506 503 605 374 376 371
1.110401 1329949371.355548 506 503 605 374 375 370
1.110401 1329949371.363794 506 503 605 374 377 371
1.110401 1329949371.372314 506 503 605 374 376 370
1.110401 1329949371.380769 506 503 605 374 376 371
1.174133 1329949371.388926 506 504 605 374 377 371
1.174133 1329949371.399355 506 503 605 374 376 371
1.174133 1329949371.411397 506 503 605 374 376 370
1.174133 1329949371.445183 506 503 605 374 376 370
1.174133 1329949371.456929 506 503 605 374 376 370
1.174133 1329949371.464230 506 503 605 374 377 370
1.234922 1329949371.476922 506 503 605 374 376 370
1.234922 1329949371.488406 506 503 606 375 375 370
1.234922 1329949371.490391 506 503 605 375 375 371
1.234922 1329949371.497581 506 503 605 374 376 370
1.234922 1329949371.505440 506 503 605 374 376 370
1.234922 1329949371.513712 506 503 605 375 376 371
1.293159 1329949371.521979 506 503 605 374 377 370
1.293159 1329949371.530770 506 503 605 374 376 370
1.293159 1329949371.540641 506 503 605 374 376 370
1.293159 1329949371.546888 506 503 605 373 376 370
1.293159 1329949371.555335 506 503 605 374 376 370
1.293159 1329949371.563874 506 503 605 375 376 370
1.351943 1329949371.571966 506 503 605 375 376 370
1.351943 1329949371.580473 506 503 605 374 376 370
1.351943 1329949371.589039 506 503 605 373 377 371
1.351943 1329949371.596930 506 503 605 374 376 370
1.351943 1329949371.605451 506 503 605 374 377 370
1.351943 1329949371.613635 506 503 605 374 376 370
1.409977 1329949371.621925 506 504 605 375 376 370
1.409977 1329949371.630723 506 504 605 374 376 371
1.409977 1329949371.638719 506 503 605 374 375 371
1.409977 1329949371.647148 506 503 605 374 376 370
1.409977 1329949371.655442 505 503 605 375 376 369
1.409977 1329949371.666765 506 503 606 375 376 370
1.479317 1329949371.671716 506 503 605 374 376 371
1.479317 1329949371.680458 506 503 605 375 377 371
1.479317 1329949371.688558 506 503 605 374 376 371
1.479317 1329949371.697003 506 503 606 375 376 371
1.479317 1329949371.705142 506 503 605 374 376 370
1.479317 1329949371.713568 506 503 606 374 377 370
1.538561 1329949371.721739 506 503 605 374 376 369
1.538561 1329949371.730567 506 503 606 374 376 371
1.538561 1329949371.747352 506 503 605 374 376 370
1.538561 1329949371.755205 506 503 605 374 376 369
1.550779 1329949371.763547 506 503 606 374 376 371
1.550779 1329949371.771709 506 503 605 375 376 370
1.584671 1329949371.780239 506 503 605 375 376 370
1.610248 1329949371.788659 507 503 605 375 376 370
1.610248 1329949371.796591 506 504 605 375 377 370
1.643415 1329949371.805315 506 503 605 374 376 370
1.668528 1329949371.813554 506 503 605 374 376 370
1.668528 1329949371.821493 506 503 605 374 377 371
1.701881 1329949371.830016 506 503 605 374 376 370
1.734809 1329949371.838787 506 503 605 374 376 370
1.734809 1329949371.847541 506 503 605 374 376 370
1.760247 1329949371.855169 506 503 605 375 376 370
1.793386 1329949371.863275 506 503 605 374 376 372
1.793386 1329949371.871402 506 503 605 375 376 371
1.826084 1329949371.879774 506 503 605 375 376 370
1.854855 1329949371.888568 506 503 605 375 375 371
1.854855 1329949371.915785 506 503 605 374 376 371
1.884733 1329949371.927953 506 503 605 374 375 370
1.915609 1329949371.931926 506 503 605 374 376 370
1.915609 1329949371.938604 506 503 606 374 376 370
1.943379 1329949371.946443 506 503 605 374 377 370
1.968295 1329949371.954988 506 503 605 374 376 371
1.968295 1329949371.962780 506 503 605 374 375 370
2.001452 1329949371.974479 506 503 605 375 376 370
2.034184 1329949372.007817 506 503 606 375 376 371
2.034184 1329949372.018763 506 503 605 374 377 370
2.064708 1329949372.021329 506 503 605 374 376 370
2.092942 1329949372.029712 506 503 605 374 376 371
2.092942 1329949372.037731 506 503 606 374 376 371
2.126020 1329949372.046559 506 503 605 375 376 370
2.151347 1329949372.055001 506 503 605 374 376 370
2.151347 1329949372.062946 506 503 606 375 376 371
2.183751 1329949372.071004 506 503 605 374 376 370
2.209350 1329949372.079573 506 503 605 374 376 371
2.209350 1329949372.087891 506 503 605 375 375 371
2.242882 1329949372.096563 506 503 605 374 376 370
2.276287 1329949372.104967 506 503 605 375 377 370
2.276287 1329949372.114208 506 503 605 375 375 371
2.301299 1329949372.121082 506 503 605 375 375 370
2.329749 1329949372.129518 506 503 605 374 376 370
2.329749 1329949372.137799 506 503 605 374 377 370
2.359287 1329949372.146486 506 503 605 374 376 370
2.392366 1329949372.154839 507 503 605 375 376 370
2.392366 1329949372.165007 506 503 605 373 376 370
2.425602 1329949372.196465 506 503 605 374 376 370
2.450670 1329949372.207609 506 503 605 374 376 370
2.450670 1329949372.212613 507 503 605 374 376 370
2.479673 1329949372.221371 506 503 605 374 376 369
2.516481 1329949372.229819 506 503 605 375 376 371
2.516481 1329949372.237756 506 503 605 375 375 370
2.542190 1329949372.254645 506 504 605 374 376 370
2.585851 1329949372.278133 506 503 605 375 377 371
2.585851 1329949372.300437 506 503 605 374 377 371
2.611597 1329949372.323917 506 503 605 375 376 370
2.641999 1329949372.337751 506 503 605 374 376 370
2.683757 1329949372.351547 506 503 605 374 376 370
2.683757 1329949372.383323 506 503 605 374 376 371
2.708951 1329949372.395398 506 503 605 375 377 370
2.741776 1329949372.399697 506 503 605 374 376 370
2.784218 1329949372.404923 506 503 605 374 377 370
2.784218 1329949372.413146 505 504 605 374 376 370
2.825129 1329949372.421391 507 503 606 374 376 370
2.860297 1329949372.429424 505 504 605 374 376 370
2.900169 1329949372.437855 507 503 606 374 377 369
2.941785 1329949372.445904 507 502 605 374 377 370
2.983509 1329949372.455011 503 501 606 377 383 379
3.024782 1329949372.463068 503 499 605 381 395 375
3.066575 1329949372.471056 516 511 607 377 391 377
3.108389 1329949372.479373 516 513 631 362 389 368
3.141798 1329949372.488062 518 519 643 361 358 362
3.183116 1329949372.496080 509 516 634 368 339 360
3.225260 1329949372.504833 508 513 622 377 346 370
3.283628 1329949372.513162 511 515 612 370 366 371
3.306637 1329949372.521298 513 512 608 373 387 367
3.341857 1329949372.529528 513 512 605 374 387 363
3.341857 1329949372.537936 513 515 603 369 392 360
3.384469 1329949372.546517 512 517 604 377 396 363
3.384469 1329949372.554815 515 514 605 385 394 366
3.425669 1329949372.563210 517 508 604 385 389 364
3.425669 1329949372.571330 513 507 602 383 386 359
3.466809 1329949372.579468 510 503 597 376 390 357
3.466809 1329949372.588180 507 504 597 377 398 359
3.508611 1329949372.598432 509 505 599 386 399 364
3.508611 1329949372.604791 514 504 602 383 398 365
3.541480 1329949372.612918 519 505 602 375 398 365
3.541480 1329949372.621221 521 510 603 369 400 366
3.583267 1329949372.629545 519 508 604 367 401 363
3.583267 1329949372.637974 518 502 603 364 391 362
3.624902 1329949372.646123 513 503 603 359 383 365
3.624902 1329949372.654675 509 506 602 358 383 369
3.666873 1329949372.662991 513 509 599 360 380 371
3.666873 1329949372.670821 515 507 596 367 379 370
3.708547 1329949372.681511 511 508 595 373 381 366
3.708547 1329949372.687860 512 505 595 378 384 362
3.741419 1329949372.699365 511 503 595 383 384 358
3.741419 1329949372.704482 513 502 593 389 381 358
3.783165 1329949372.712870 510 500 594 400 378 362
3.783165 1329949372.721062 507 501 596 410 380 368
3.824783 1329949372.729352 509 502 600 414 384 373
3.824783 1329949372.737775 514 498 600 410 382 374
3.866694 1329949372.746027 511 495 603 403 381 373
3.866694 1329949372.760331 506 494 606 392 386 374
3.908337 1329949372.762863 503 490 608 381 392 376
3.908337 1329949372.770909 506 488 608 368 396 376
3.941263 1329949372.778986 509 489 607 358 390 377
3.941263 1329949372.787968 508 489 608 353 383 378
3.982828 1329949372.796063 506 488 608 349 379 378
3.982828 1329949372.804139 506 490 608 347 374 380
4.025098 1329949372.812951 507 492 607 349 369 380
4.025098 1329949372.823809 509 494 605 349 367 378
4.066524 1329949372.829359 511 495 604 350 370 373
4.066524 1329949372.837751 512 499 602 354 371 371
4.108053 1329949372.846246 517 500 602 359 367 374
4.108053 1329949372.859623 517 504 604 361 365 375
4.141481 1329949372.862615 515 504 604 361 362 374
4.141481 1329949372.871184 514 500 604 361 358 373
4.183405 1329949372.878821 511 499 603 363 355 373
4.183405 1329949372.888072 509 503 600 373 352 374
4.222434 1329949372.896131 511 507 597 383 351 376
4.222434 1329949372.909359 514 508 598 387 352 378
4.266490 1329949372.912504 509 502 600 382 356 375
4.266490 1329949372.921056 502 497 600 378 360 373
4.307780 1329949372.929002 501 496 600 377 361 371
4.307780 1329949372.937650 504 500 599 375 362 375
4.341075 1329949372.946067 508 503 599 373 367 375
4.341075 1329949372.957812 508 503 598 370 377 374
4.383043 1329949372.963401 507 503 600 368 384 372
4.383043 1329949372.970772 505 502 602 370 390 370
4.424921 1329949372.979890 507 502 603 370 391 371
4.424921 1329949372.987651 510 503 602 367 389 369
4.466031 1329949372.995997 509 503 604 370 387 366
4.466031 1329949373.011516 507 504 605 374 386 365
4.507950 1329949373.013930 508 501 605 375 385 366
4.507950 1329949373.021014 508 502 606 376 383 366
4.541332 1329949373.028439 509 503 607 380 380 366
4.541332 1329949373.037703 509 502 607 379 377 367
4.582710 1329949373.045954 511 502 605 374 375 369
4.582710 1329949373.054112 510 503 605 370 372 372
4.624497 1329949373.070775 514 501 603 368 368 373
4.624497 1329949373.073236 509 504 604 363 367 374
4.668583 1329949373.078778 510 506 605 361 369 379
4.668583 1329949373.087556 512 508 603 359 373 379
4.707674 1329949373.095861 510 507 603 362 373 374
4.707674 1329949373.104281 508 505 602 368 370 374
4.740764 1329949373.112592 509 506 602 378 367 374
4.740764 1329949373.120919 509 508 602 382 370 375
4.785095 1329949373.128396 510 509 602 380 376 373
4.785095 1329949373.137541 510 508 603 375 377 373
4.824080 1329949373.145901 509 506 605 373 378 372
4.824080 1329949373.154159 510 507 606 373 376 373
4.866025 1329949373.162410 510 510 606 372 375 375
4.866025 1329949373.174301 512 513 607 372 377 373
4.907212 1329949373.178516 512 511 607 376 378 370
4.907212 1329949373.187377 508 507 607 381 375 368
4.943935 1329949373.195334 506 504 607 382 371 370
4.943935 1329949373.204026 509 505 607 378 373 372
4.985849 1329949373.211798 511 510 607 373 376 373
4.985849 1329949373.223477 514 513 604 367 379 371
5.023830 1329949373.228547 510 508 604 362 380 370
5.023830 1329949373.236974 508 506 604 361 379 374
5.065458 1329949373.245557 510 513 604 364 379 374
5.065458 1329949373.253702 513 515 604 366 381 374
5.107104 1329949373.261897 513 513 604 369 381 372
5.107104 1329949373.270272 513 510 603 371 379 371
5.140726 1329949373.278510 512 509 602 374 379 370
5.140726 1329949373.286903 513 511 603 377 381 372
5.181935 1329949373.295336 514 510 604 381 380 373
5.181935 1329949373.303641 514 508 604 382 380 373
5.223780 1329949373.311623 514 505 604 379 381 371
5.223780 1329949373.324196 512 506 605 379 379 373
5.265371 1329949373.346809 513 508 605 381 377 373
5.265371 1329949373.361051 512 508 604 384 375 372
5.307061 1329949373.363076 512 508 604 388 373 375
5.307061 1329949373.370300 511 510 605 390 373 376
5.340270 1329949373.378476 512 513 607 393 372 373
5.340270 1329949373.386875 511 512 607 395 370 372
5.381738 1329949373.394971 510 511 608 392 368 368
5.381738 1329949373.403705 509 509 608 390 370 368
5.423586 1329949373.411710 510 510 608 387 373 365
5.423586 1329949373.419827 510 510 608 387 373 366
5.472205 1329949373.430485 511 510 609 386 372 364
