imu_t vicon_t accel_x accel_y accel_z gyro_x gyro_y gyro_z
0.388459 1329939178.315499 504 502 605 373 376 370
0.388459 1329939178.323824 504 502 605 374 376 371
0.420178 1329939178.331970 504 502 605 375 377 370
0.420178 1329939178.340507 505 502 605 374 377 370
0.521092 1329939178.349715 505 502 605 374 376 370
0.521092 1329939178.357032 504 502 605 374 375 371
0.521092 1329939178.365600 503 502 605 374 376 369
0.521092 1329939178.373935 503 502 605 373 376 370
0.540313 1329939178.382157 504 502 605 374 377 371
0.540313 1329939178.390426 505 503 605 374 377 370
0.593498 1329939178.404269 506 502 605 373 376 370
0.593498 1329939178.406827 504 503 605 374 375 370
0.631972 1329939178.415349 502 502 605 374 375 370
0.631972 1329939178.423916 502 502 605 374 376 369
0.673266 1329939178.432070 504 502 605 374 376 370
0.673266 1329939178.440253 505 503 606 374 376 370
0.742594 1329939178.448512 505 502 605 375 377 370
0.742594 1329939178.457177 504 503 605 374 375 371
0.742594 1329939178.465080 503 502 605 375 375 369
0.742594 1329939178.473736 503 502 605 374 376 370
0.788840 1329939178.482252 503 502 605 373 376 370
0.788840 1329939178.490117 505 502 605 374 377 370
0.818802 1329939178.503164 506 502 605 374 376 370
0.818802 1329939178.508401 505 502 605 374 376 370
0.862301 1329939178.515205 503 502 605 375 376 370
0.862301 1329939178.523562 502 502 605 374 376 369
0.903670 1329939178.533352 504 502 605 373 376 371
0.903670 1329939178.540237 505 503 605 374 376 371
0.945540 1329939178.553814 506 502 605 374 376 370
0.945540 1329939178.574718 504 502 605 375 376 370
0.986601 1329939178.581835 503 502 606 374 376 370
0.986601 1329939178.590180 503 502 605 374 375 371
1.019267 1329939178.598589 505 502 604 374 376 370
1.019267 1329939178.607139 505 503 605 374 376 370
1.061307 1329939178.615109 504 502 605 374 376 370
1.061307 1329939178.623754 502 502 605 374 375 371
1.102710 1329939178.631878 502 502 605 374 376 371
1.102710 1329939178.640227 505 502 605 373 376 370
1.144555 1329939178.648514 506 503 605 373 376 370
1.144555 1329939178.657110 506 502 605 374 375 370
1.190535 1329939178.665150 503 503 605 374 375 369
1.190535 1329939178.673727 502 502 605 374 376 370
1.220695 1329939178.682061 505 502 602 373 377 369
1.220695 1329939178.690444 504 503 606 374 376 371
1.262106 1329939178.698540 505 501 604 374 377 370
1.262106 1329939178.707036 503 503 605 374 376 370
1.302441 1329939178.715103 504 502 604 374 377 371
1.302441 1329939178.723302 505 502 606 374 377 370
1.344404 1329939178.731933 505 503 604 374 375 371
1.344404 1329939178.740296 503 502 605 374 376 370
1.385878 1329939178.748427 503 503 604 375 376 370
1.385878 1329939178.756835 503 502 605 374 376 371
1.419268 1329939178.765236 505 502 605 374 376 371
1.419268 1329939178.773209 505 503 605 374 376 369
1.460493 1329939178.781923 504 502 605 375 377 370
1.460493 1329939178.789845 503 502 605 373 377 371
1.507219 1329939178.798323 503 502 605 374 377 370
1.507219 1329939178.806470 504 502 606 374 375 370
1.544057 1329939178.819882 504 503 605 374 377 371
1.544057 1329939178.822977 504 502 605 374 375 370
1.585535 1329939178.831767 504 502 605 374 376 370
1.585535 1329939178.840000 504 502 605 374 375 370
1.627935 1329939178.848320 504 502 605 374 376 370
1.627935 1329939178.856759 503 502 605 374 376 370
1.660146 1329939178.864475 504 502 605 374 375 370
1.660146 1329939178.873139 505 503 605 376 377 370
1.706878 1329939178.881430 505 502 605 375 376 370
1.706878 1329939178.889771 503 502 605 374 375 370
1.743602 1329939178.898130 503 502 605 373 376 371
1.743602 1329939178.906566 504 503 605 374 375 370
1.780689 1329939178.914647 505 502 605 374 376 370
1.780689 1329939178.926724 505 502 605 374 376 369
1.818491 1329939178.940598 504 502 605 374 376 370
1.818491 1329939178.948306 504 502 605 374 376 370
1.860315 1329939178.956240 504 503 605 374 377 371
1.860315 1329939178.964791 504 502 605 374 376 370
1.906334 1329939178.972882 503 502 606 375 375 370
1.906334 1329939178.986085 504 502 604 374 376 371
1.943855 1329939178.991900 504 503 606 374 376 370
1.943855 1329939178.998050 505 503 605 375 376 371
2.015631 1329939179.008222 504 502 605 374 376 371
2.015631 1329939179.019527 504 502 604 374 376 370
2.018617 1329939179.022819 503 502 606 375 377 371
2.018617 1329939179.030997 505 502 605 374 376 371
2.065927 1329939179.039710 505 503 605 374 376 371
2.065927 1329939179.048039 504 502 605 374 376 369
2.101767 1329939179.056268 504 503 605 374 376 371
2.101767 1329939179.064497 504 502 605 375 376 370
2.143627 1329939179.073088 504 502 605 375 375 370
2.143627 1329939179.081049 504 502 605 374 376 370
2.185084 1329939179.093339 504 502 605 374 377 371
2.185084 1329939179.098107 505 502 605 375 376 370
2.218602 1329939179.106328 504 502 605 374 377 371
2.218602 1329939179.114761 504 502 605 374 377 371
2.267702 1329939179.123019 503 502 605 375 376 369
2.267702 1329939179.131119 504 503 605 375 377 370
2.301940 1329939179.146682 504 503 605 374 376 370
2.301940 1329939179.158174 505 502 605 374 376 370
2.343656 1329939179.165757 504 502 605 374 375 370
2.343656 1329939179.173073 504 502 605 374 376 370
2.378600 1329939179.181390 504 503 605 374 376 370
2.378600 1329939179.189608 505 502 605 375 376 370
2.428460 1329939179.198201 504 502 605 374 376 370
2.428460 1329939179.206421 504 502 605 374 375 370
2.478432 1329939179.218999 504 502 605 373 376 370
2.478432 1329939179.223091 504 502 605 374 375 370
2.502535 1329939179.231606 504 502 605 374 376 370
2.502535 1329939179.239589 504 502 605 374 376 371
2.543496 1329939179.248148 504 503 605 374 376 370
2.543496 1329939179.256583 504 502 605 375 376 370
2.585265 1329939179.264897 504 502 605 375 376 371
2.585265 1329939179.272907 504 502 605 374 376 369
2.626261 1329939179.281095 504 502 605 373 377 370
2.626261 1329939179.289813 504 502 605 374 377 370
2.659950 1329939179.328126 505 502 605 374 375 370
2.659950 1329939179.331345 504 502 605 374 376 370
2.704328 1329939179.339861 503 502 605 375 375 370
2.704328 1329939179.347922 504 502 605 374 376 371
2.738471 1329939179.359972 504 502 605 374 375 371
2.738471 1329939179.366574 504 502 606 374 377 369
2.784477 1329939179.378595 504 502 605 374 375 371
2.784477 1329939179.401506 504 502 605 374 376 371
2.818103 1329939179.406246 504 502 605 373 377 370
2.818103 1329939179.414410 504 502 606 374 376 370
2.859437 1329939179.422825 504 502 605 374 376 370
2.859437 1329939179.431401 504 503 605 374 376 370
2.900867 1329939179.439558 505 502 605 374 376 369
2.900867 1329939179.448030 504 503 605 374 375 370
2.939899 1329939179.456279 504 502 605 375 377 371
2.939899 1329939179.464461 504 503 605 374 376 370
2.984465 1329939179.472645 505 502 604 374 377 370
2.984465 1329939179.481182 504 502 605 374 377 370
3.022143 1329939179.489491 504 502 605 375 376 370
3.022143 1329939179.497684 504 502 605 373 376 371
3.059407 1329939179.506203 504 502 605 374 375 370
3.059407 1329939179.514407 504 502 605 374 376 370
3.100563 1329939179.522740 504 503 605 374 376 370
3.100563 1329939179.531188 504 502 605 373 376 370
3.142732 1329939179.539804 504 502 605 374 376 371
3.142732 1329939179.554014 504 502 604 375 376 370
3.185306 1329939179.566221 504 502 605 373 375 370
3.185306 1329939179.580362 504 502 605 375 375 370
3.225771 1329939179.594350 504 502 605 374 376 371
3.225771 1329939179.608125 503 503 605 374 377 370
3.258681 1329939179.614622 505 502 606 373 377 370
3.258681 1329939179.622803 505 502 605 373 376 370
3.300529 1329939179.637207 505 502 605 375 376 370
3.300529 1329939179.639552 504 502 605 374 376 371
3.342582 1329939179.647753 504 502 605 374 376 370
3.342582 1329939179.656293 504 502 605 374 376 371
3.383453 1329939179.664539 504 502 605 373 376 371
3.383453 1329939179.672975 504 502 605 374 376 370
3.425362 1329939179.681321 504 502 605 375 375 370
3.425362 1329939179.691232 504 502 605 374 376 369
3.461175 1329939179.697683 504 502 605 375 376 370
3.461175 1329939179.705975 504 502 605 375 376 371
3.500104 1329939179.714551 504 502 605 375 376 370
3.500104 1329939179.722694 504 502 605 374 376 370
3.541249 1329939179.730950 504 502 605 375 375 370
3.541249 1329939179.741134 504 502 605 374 377 371
3.583354 1329939179.753059 504 502 605 375 377 370
3.583354 1329939179.767546 504 502 606 374 376 370
3.625080 1329939179.790201 504 502 605 375 376 370
3.625080 1329939179.802014 504 502 605 375 376 370
3.658363 1329939179.807051 504 502 605 374 376 370
3.658363 1329939179.814341 504 502 605 374 376 370
3.700156 1329939179.823012 504 503 605 374 376 371
3.700156 1329939179.831077 504 503 604 374 377 370
3.751947 1329939179.839029 504 502 605 374 376 370
3.751947 1329939179.847892 504 502 605 373 376 370
3.783188 1329939179.856217 504 502 605 375 376 370
3.783188 1329939179.864051 504 503 604 373 376 370
3.820743 1329939179.872927 503 502 605 374 376 370
3.820743 1329939179.881025 503 502 605 374 376 370
3.858493 1329939179.889027 504 502 606 374 376 371
3.858493 1329939179.897945 505 503 604 375 376 370
3.899824 1329939179.906056 505 503 604 374 377 371
3.899824 1329939179.913985 504 501 606 374 376 370
3.941364 1329939179.923107 502 502 604 374 376 370
3.941364 1329939179.931008 503 502 605 374 377 371
3.982729 1329939179.938962 505 502 606 374 377 372
3.982729 1329939179.947500 507 502 606 374 376 370
4.024577 1329939179.955992 505 502 605 374 376 370
4.024577 1329939179.963991 503 502 606 375 376 371
4.066313 1329939179.972639 503 502 604 374 377 370
4.066313 1329939179.980842 504 502 605 374 376 370
4.101311 1329939179.990813 504 502 606 374 376 370
4.101311 1329939180.002868 504 502 605 374 376 370
4.143587 1329939180.017012 505 503 606 375 377 370
4.143587 1329939180.039689 505 502 605 374 376 370
4.182445 1329939180.051127 504 502 606 374 376 370
4.182445 1329939180.056757 502 502 605 374 377 369
4.224295 1329939180.063640 503 502 605 373 376 370
4.224295 1329939180.072851 505 502 605 374 376 370
4.267346 1329939180.080584 504 501 605 373 376 370
4.267346 1329939180.088930 502 504 604 373 377 372
4.299374 1329939180.097099 502 503 605 374 376 371
4.299374 1329939180.105513 505 501 605 375 378 371
4.347211 1329939180.113853 505 504 605 375 383 371
4.347211 1329939180.122014 509 501 607 375 388 370
4.382620 1329939180.130617 507 505 604 375 391 369
4.382620 1329939180.138775 504 501 605 374 400 369
4.424295 1329939180.147264 503 502 604 376 407 370
4.424295 1329939180.155509 503 502 604 376 412 370
4.465895 1329939180.163701 506 504 607 373 407 373
4.465895 1329939180.172074 506 509 606 373 399 375
4.501543 1329939180.180610 512 507 607 374 396 376
4.501543 1329939180.188669 514 506 611 371 394 373
4.548462 1329939180.196994 515 505 612 367 392 374
4.548462 1329939180.205601 516 507 618 364 390 377
4.582325 1329939180.213511 515 513 624 366 381 377
4.582325 1329939180.222071 512 516 630 374 370 376
4.623996 1329939180.230564 511 518 632 379 360 375
4.623996 1329939180.240737 510 516 636 377 356 375
4.665883 1329939180.252546 508 519 641 376 349 379
4.665883 1329939180.255236 509 520 640 380 332 377
4.698668 1329939180.263432 508 520 638 382 318 373
4.698668 1329939180.272543 506 517 636 382 311 370
4.742287 1329939180.280494 504 518 630 377 316 368
4.742287 1329939180.288725 500 520 627 376 324 367
4.782413 1329939180.297147 496 518 625 376 332 368
4.782413 1329939180.305370 497 516 627 376 342 365
4.827071 1329939180.313387 501 516 623 372 352 365
4.827071 1329939180.322000 503 519 618 370 361 363
4.859659 1329939180.334796 500 515 614 370 365 363
4.859659 1329939180.338648 501 507 614 363 361 366
4.899110 1329939180.347040 503 506 609 360 357 367
4.899110 1329939180.355262 508 507 604 353 354 362
4.940742 1329939180.363804 506 510 602 354 355 359
4.940742 1329939180.372075 497 506 599 357 355 355
4.982292 1329939180.381281 501 506 598 359 355 358
4.982292 1329939180.388553 502 507 598 356 357 359
5.024217 1329939180.397185 498 506 600 356 365 359
5.024217 1329939180.405435 494 502 593 360 373 362
5.065853 1329939180.413201 493 498 586 362 377 362
5.065853 1329939180.422078 497 498 583 367 379 363
5.099389 1329939180.430443 496 498 587 367 381 360
5.099389 1329939180.438709 495 494 589 362 383 355
5.140838 1329939180.446928 498 496 590 364 382 351
5.140838 1329939180.455401 501 501 591 370 381 347
5.182275 1329939180.463189 502 500 589 385 374 347
5.182275 1329939180.472048 498 502 587 389 363 351
5.228631 1329939180.480409 491 500 590 380 353 349
5.228631 1329939180.497956 488 494 591 379 343 345
5.275644 1329939180.505286 492 495 588 379 342 343
5.275644 1329939180.513419 493 495 584 376 342 347
5.299628 1329939180.521537 491 493 584 375 342 348
5.299628 1329939180.529991 487 492 588 370 347 350
5.341266 1329939180.538433 484 489 589 368 350 352
5.341266 1329939180.547511 486 492 591 372 358 352
5.382969 1329939180.555142 483 493 591 375 368 355
5.382969 1329939180.563502 482 494 589 374 374 359
5.424128 1329939180.571370 484 497 587 376 375 361
5.424128 1329939180.580109 484 496 593 375 379 363
5.466100 1329939180.588525 481 496 599 370 387 365
5.466100 1329939180.596506 483 496 598 369 389 364
5.499330 1329939180.610259 485 498 597 374 383 363
5.499330 1329939180.613211 486 499 598 382 380 364
5.541746 1329939180.621469 484 499 600 383 382 364
5.541746 1329939180.631811 486 500 600 375 386 365
5.582517 1329939180.643582 485 499 599 373 385 365
5.582517 1329939180.655268 487 495 598 375 380 364
5.624044 1329939180.657583 488 493 596 378 373 365
5.624044 1329939180.663166 487 496 596 376 369 367
5.665917 1329939180.671117 485 499 596 373 367 368
5.665917 1329939180.679794 485 501 596 364 369 369
5.704897 1329939180.688001 487 494 595 354 373 372
5.704897 1329939180.696121 491 502 602 352 381 372
5.741129 1329939180.714771 470 508 603 363 379 370
5.741129 1329939180.728129 491 506 608 374 383 368
5.783866 1329939180.729994 495 506 606 371 386 373
5.783866 1329939180.737971 479 498 607 375 379 379
5.824163 1329939180.746238 492 501 608 384 361 373
5.824163 1329939180.754443 488 501 608 388 339 372
5.866042 1329939180.763229 484 506 606 382 329 370
5.866042 1329939180.773735 484 503 600 376 327 368
5.899076 1329939180.779288 479 499 589 372 331 367
5.899076 1329939180.787824 479 498 579 368 339 369
5.940872 1329939180.796203 479 499 573 368 352 372
5.940872 1329939180.804254 477 502 567 370 367 371
5.978703 1329939180.812765 481 504 563 377 384 370
5.978703 1329939180.821099 483 504 560 382 406 370
6.019239 1329939180.829302 481 503 558 386 433 372
6.019239 1329939180.837834 485 502 557 387 463 373
6.065576 1329939180.846056 490 501 559 389 493 372
6.065576 1329939180.853907 496 502 564 387 525 372
6.098942 1329939180.862640 505 501 572 384 555 368
6.098942 1329939180.876293 513 497 587 377 585 371
6.139920 1329939180.889347 518 504 628 377 607 369
6.139920 1329939180.896051 524 512 666 383 589 369
6.178366 1329939180.904389 549 515 696 384 504 368
6.178366 1329939180.912413 546 507 728 377 388 367
6.223424 1329939180.921112 537 499 736 370 283 368
6.223424 1329939180.929281 537 504 713 369 198 369
6.265318 1329939180.937738 526 505 679 371 143 370
6.265318 1329939180.946039 515 500 641 367 123 373
6.298794 1329939180.954416 506 499 603 359 136 378
